ch0,ch1,ch2
0.26619,3.58e-05,0.110402
-0.467518,-0.00993822,0.228087
-0.317571,-0.0432982,0.269997
-0.218731,-0.0281293,-0.00401936
-0.147636,0.0155523,-2.52344
-0.12426,-0.349135,-2.0468
-0.083847,-0.226836,-1.98425
-0.06744,-0.0495,-1.70661
-0.272307,-0.0380634,-1.23882
-0.1145,0.10019,-1.0006
-0.00879971,0.0966886,-0.978701
0.493709,-0.0891291,-0.884194
0.333121,-0.0919978,-0.747578
0.218131,0.169419,-0.319759
0.130954,0.244872,-0.280952
-0.281499,0.165099,-0.370373
-0.0951258,0.107301,-0.378383
-0.19767,-1.39777,-0.504741
-0.299789,-0.908292,-1.77354
-0.203139,-1.20237,-2.33523
0.191178,-0.782485,-3.11778
0.130315,-0.50857,-3.27659
-0.0193826,-0.331261,-3.00718
-0.0493232,-0.205777,-2.79118
-0.0088358,-0.133665,-2.37219
-0.00637511,-0.304153,-1.99007
-0.049748,-0.211051,-1.914
-0.0347824,-0.0634523,-1.92805
0.0178909,0.809689,-1.58083
0.783745,0.366635,-2.0253
0.336226,0.245647,-1.9233
0.202272,0.293303,-1.25002
0.0845476,0.201853,-1.12937
-1.35859,0.130264,-1.00206
-0.995485,0.268244,-1.0553
-0.778993,0.798913,-0.298311
-0.383595,0.519527,-1.46394
-0.259043,0.272183,-0.815982
-0.602522,-0.126345,-0.252495
-0.379481,-0.0408606,-0.465973
-0.26056,0.227401,-0.609046
-0.705461,0.146247,-0.904116
-0.497218,0.0950137,-1.06759
-0.355867,0.0604157,-1.17167
-0.306841,0.975035,-1.20468
-0.207024,0.546095,-2.23813
-1.2761,0.400828,-2.34675
-0.862909,0.236586,-2.29691
-0.478201,0.195074,-2.18934
-0.260624,0.141616,-2.19246
-0.0397498,0.291601,-2.0194
0.113444,0.188926,-2.14325
0.405703,0.089444,-1.86606
0.133875,0.043778,-1.48804
0.15084,-0.0697067,-0.768224
-0.542637,0.047065,-0.612599
-0.388033,0.0305739,-0.465496
-0.9635,-0.482639,-0.592431
-0.534927,-0.311894,-1.71121
-0.123665,-0.215212,-1.88368
-0.0842067,-0.710335,-1.86819
0.502086,-0.465682,-2.14006
0.308042,-0.302625,-2.81932
0.208179,-0.22966,-2.23265
0.140817,-0.173038,-1.7998
-0.0255114,-0.308956,-1.48868
-0.00881294,-0.417845,-1.49739
0.723039,0.408717,-1.14422
0.380171,-0.0141105,-1.18523
0.329242,0.00632329,-0.720449
0.221772,0.01244,-0.743343
0.703804,0.00807776,-0.466516
0.486183,-0.986847,-0.294432
0.358951,-0.520556,-0.929773
0.268791,-0.389058,-1.30514
0.1829,0.746772,-1.25652
-0.148513,0.472689,-1.59611
0.169324,0.131203,-1.6207
-0.143268,0.239556,-2.05536
-0.095306,0.147882,-1.75023
-0.0411471,0.0968913,-1.43666
-0.0865917,0.138663,-1.2126
-0.0581186,-0.0106071,-1.0935
0.12008,-0.268726,-0.879259
0.0810173,-0.174592,-0.959849
-0.0155156,-0.0172555,-0.0136385
-2.48929,-0.011831,0.000816656
-1.77132,-0.0149991,-0.0167899
-1.21577,0.256502,-0.260684
-0.834058,0.279726,-0.825846
-0.651215,0.181725,-1.79696
-0.434007,1.08484,-1.87548
-0.311809,0.693961,-2.75634
-0.21051,0.452829,-2.58554
-0.110717,0.21672,-2.57401
-0.1373,0.162482,-1.57696
-0.0953425,0.237408,-0.793255
0.940853,0.153834,-0.903707
0.701626,-0.213067,-0.888493
0.256951,-0.136085,1.81609
0.173315,-0.0888855,-1.16369
0.134924,-0.0523276,-0.975107
0.2787,-0.237938,-1.02071
0.188371,-0.151571,-1.59746
0.112158,-0.141682,-1.53915
0.0366875,-0.0279044,-1.27394
0.0515946,-0.0180944,-0.0226014
0.0378793,-0.0127975,0.00403073
0.0117667,-0.00810044,0.00146737
0.00726316,0.0245378,0.00786528
-0.00230893,0.44171,-0.136588
0.036496,0.286129,-0.4155
-0.00822126,0.186768,-0.606052
0.0059616,0.078154,-0.115372
0.0657646,0.0507754,-0.171375
0.0558685,-0.256625,-0.335217
-0.0203647,-0.169576,-0.652598
0.22957,0.234554,-0.489382
0.123696,0.15238,-0.574397
0.0912127,0.0932459,-0.383396
0.0187888,0.0501178,-0.148639
-0.517868,-0.0465952,-0.129098
-0.348257,-0.00045383,0.0644811
-0.232606,-0.00955485,-0.10911
-0.156987,-0.0523777,-0.204907
-0.103816,0.502257,-0.302084
-0.0973064,0.443779,-0.779489
-0.10576,0.290029,-1.4611
-0.071832,0.154504,-1.45702
0.647531,0.349117,-1.27888
0.490989,0.977656,-1.35996
0.317213,0.635138,-1.83721
0.231466,0.41807,-1.88757
0.145224,0.287288,-0.633819
0.0884227,0.514184,-0.576449
0.123106,0.355472,-0.818616
0.068568,0.235347,-0.953917
-0.424213,0.151008,-0.908251
-0.360708,0.0813564,-0.836192
-0.243302,0.0580586,-0.896085
-0.163947,0.0390268,-0.899233
0.0807929,0.0229624,-1.327
0.0178012,-0.0825337,-0.974259
0.0511471,-0.0539591,-1.10594
0.0422382,-0.0464749,-0.482045
0.0281674,-0.0298038,-0.380891
0.0773997,0.0957151,-0.304729
0.0641401,0.128425,-0.356536
-0.0208436,0.361072,-0.355752
0.10902,-0.403348,-1.01967
-0.108431,0.0282472,-1.1403
-0.0731379,-0.18779,-0.874235
-0.0493465,-0.115047,-0.517943
-0.0256374,-0.0748534,-0.542382
-0.0554739,-0.0277704,-0.365034
-0.0374328,-0.117074,-0.320675
-0.0255341,-0.0530405,-0.380686
0.0819011,-0.637693,-0.362696
0.0048394,-0.250803,-0.907588
0.00330366,-0.30201,-0.919352
0.000446118,0.907039,-1.05308
-0.21841,0.567586,-1.44009
1.76916,0.367646,-0.139116
1.19362,0.236694,-0.584456
0.476768,0.163372,-0.159463
0.601181,0.104696,-0.187077
0.282914,0.0633734,-0.545258
0.195985,0.00858058,-0.268496
0.196468,0.00505329,0.293036
0.105293,0.113872,0.298
0.0630418,0.0520948,0.203448
0.0267645,0.033861,0.0906609
0.0178417,0.00478203,-0.894603
-0.415056,-0.0023208,-0.195101
-0.468697,0.000753835,-0.149563
-0.316511,0.0014589,-0.229927
-0.101405,-0.195063,-0.352213
-0.0432051,-0.12172,-0.584142
0.488098,-0.0793986,-0.61142
0.362755,-0.0511124,-0.638433
0.231399,1.14383,-0.299888
0.155941,0.743099,-1.22781
-0.731815,-0.059602,-1.58463
-0.582447,0.126724,-1.17475
-0.499213,-0.0203384,-1.31082
-0.33484,-0.0558945,-1.21369
-0.19873,-0.0694246,-1.14792
-0.151681,-0.0280477,-1.25821
-0.122721,-0.57003,-1.12484
-0.452711,-0.407455,-1.50061
-0.305655,-0.3654,-1.52647
-0.204698,-0.222254,-1.7535
-0.129252,-0.144207,-1.69376
-0.135158,-0.094663,-2.19136
0.695075,-0.0621096,-1.91239
0.639644,-0.170614,-1.45119
0.431484,-0.342347,-1.04201
0.276473,-0.18029,-0.80751
0.183212,-0.152011,-0.664951
0.123959,-0.099087,-0.55946
0.0836349,-0.108358,-0.836661
0.0677338,-0.38255,-0.753226
0.0911698,-0.575999,-0.995919
0.316538,-0.372344,0.00662149
0.364575,0.422336,-0.321802
0.245846,0.273361,-0.537621
0.171726,0.474818,-0.545694
0.110063,0.305263,-0.925816
0.0540107,0.197353,-0.949648
0.734134,0.133753,-0.891652
0.485599,-0.0727085,-0.802554
1.11657,-0.0479532,-0.47908
0.749105,-0.0507826,-0.246313
0.50704,-0.0285985,0.10448
0.471395,-1.12711,0.44225
0.318054,-0.65214,0.0378193
0.220668,-0.366199,-0.607302
0.147479,-0.237401,-0.409157
0.0887521,-0.153413,-0.460549
0.0594259,-0.1027,-0.450167
0.0126682,-0.072681,-0.415233
0.442725,-0.04694,-0.360811
0.298237,-0.350158,-0.31954
0.712439,-0.321335,-0.481329
-1.45523,-0.233113,-0.17039
-0.981847,0.753219,-0.103003
-0.644711,0.475888,-1.23522
-0.437526,0.962515,-1.72453
-0.164032,0.571721,-2.08397
-0.0844966,-3.93867,-2.35372
-0.0590809,-2.56135,-5.64571
-0.0316303,-1.66401,-6.89877
2.20192,-0.531234,-6.99791
1.48724,-0.436413,-5.97196
1.00614,-0.280027,-4.76297
0.670327,-0.276574,-3.59645
0.45251,-0.177934,-2.4368
0.0910104,-0.10616,-1.7177
0.0606255,-0.182114,-1.27762
1.52522,-0.0549137,-0.877531
1.15062,-0.0293508,-0.426735
0.802721,-0.102039,0.0229796
0.676128,0.0151941,0.271026
1.12252,-0.0441265,0.47222
0.778282,-0.0165454,1.61698
1.41321,-0.0294173,1.58931
1.07594,-0.0889012,1.50612
0.726401,0.0982219,0.478622
0.998487,0.629326,0.620389
-0.63943,0.491044,0.260569
-0.450078,0.341362,-0.0813858
-0.301792,0.215169,-0.592998
-0.279498,1.12737,-0.879177
-0.188959,0.732566,-1.88631
-0.153557,0.485335,-2.82441
-0.131632,0.279988,-2.73927
1.90569,-0.00898083,-2.49778
1.31048,0.00124383,-2.38424
0.884171,0.0280361,-1.56002
0.824034,-0.0940994,-0.868832
0.554643,-0.0770988,-0.470398
0.443615,-0.0501063,-0.157996
0.303627,-0.0325456,0.0329764
0.635208,-0.212772,0.159066
0.142327,-0.576847,0.0408149
0.140925,-0.404957,-0.335936
0.0952653,-0.262268,-0.50383
-0.0907598,-0.149763,-0.614693
0.059702,-0.109636,0.892919
-0.02611,0.403958,1.22085
0.406937,0.0052328,0.438289
0.28807,-0.0156622,0.321803
0.228003,-0.0102152,0.392544
0.153886,-0.00661706,0.569264
0.177834,-0.00359973,0.45195
-0.529383,-0.0700094,0.411213
-0.357136,-0.123393,0.322166
-0.265758,-0.523515,-0.0622376
-0.17705,-0.312734,-0.653617
-0.119467,-0.264525,-0.885052
-0.0571644,-0.17188,-1.75826
-0.0973395,-0.0392301,-1.58032
0.556414,-0.0254865,-1.27475
1.61746,-0.363139,-1.0543
1.0904,-0.238507,-1.01614
0.735699,-0.154468,-0.638055
0.498757,0.342532,0.726041
0.538503,0.225241,0.49237
1.04588,0.0871281,0.351055
0.530341,3.50845,0.336733
0.33455,2.37406,-2.791
0.105893,1.54613,-4.43912
-0.0663474,0.904488,-4.64021
-0.485292,0.320057,-4.43426
-0.322653,0.207446,-3.57934
-0.373396,0.135046,-3.17248
0.0877744,0.0623408,-2.72182
0.134162,0.0463487,-2.319
-0.0186606,0.0285277,-1.81849
-0.12193,-0.491315,-1.39923
-0.105232,0.131337,-1.52801
0.203379,-0.643516,-1.28487
0.0758936,-0.321283,-1.66146
-0.281959,-0.234121,-1.51888
-0.190251,-1.44546,-1.37915
-0.123157,-1.0488,-2.59685
-0.111488,-0.55049,-2.87847
0.349484,-0.782041,-2.8183
0.237189,-0.536575,-3.0307
0.16933,-0.142406,-2.77963
0.0516285,-0.258082,-2.24119
0.0348277,-0.150735,-2.05163
0.023115,-0.511544,-1.57343
-1.15759,-0.333069,-1.39082
-0.778648,-0.223101,-1.16615
-1.10352,-0.145423,-1.47466
-0.744555,-0.162765,-1.4383
-0.82257,0.0491341,-1.57829
0.268822,-0.558117,-2.36572
0.184848,-0.198866,-2.66072
0.188625,-0.129931,-2.766
0.204883,-0.174612,-2.29796
