ch0,ch1,ch2
0.0827202,-0.00224959,-0.0362526
-0.160824,0.573318,0.559163
0.137327,-0.2895,0.253236
-1.28106,0.477172,-3.6018
1.1088,-0.244259,1.19673
-0.544054,0.140977,-0.386424
0.248555,-0.069201,0.119366
-0.113622,0.0800065,-0.0884551
0.363794,-0.0403958,-0.953314
-1.03839,0.566108,0.226421
0.464848,-1.12684,-0.0244682
-0.215259,0.632659,-0.551623
0.242797,-0.285431,0.403773
-0.242535,0.189465,-0.292156
0.108844,0.441918,0.216589
-0.116727,0.0100367,0.417008
0.0526386,-0.282359,-0.0753915
-0.00393746,0.285013,-0.0420358
-0.13155,-0.152498,0.222603
0.209318,0.0780725,-0.199682
-0.0210919,-0.0304247,0.0159831
0.0221981,-0.0449915,-0.178543
0.0630993,-0.234659,0.0960596
-0.0604139,0.118868,-0.202616
0.0270544,-0.0597207,0.0242422
-0.0941405,0.0110497,0.034545
0.0405245,-0.0816345,0.303466
-0.00335436,0.0412215,-0.127008
-0.0315762,-0.0235241,-0.351435
0.00799195,0.01186,0.377857
-0.0360522,0.625156,-0.099523
-0.0441236,-0.29582,0.466463
-0.0103496,0.389009,-0.361274
0.0046663,-0.220453,0.417113
-0.141587,0.524507,-0.375875
0.0651282,-0.264852,0.464002
0.427901,0.133972,-0.30195
-0.152076,-0.0676263,0.170314
0.0678636,0.0391039,-0.161772
-0.100534,-0.39043,0.233164
0.00361987,0.197148,-0.137193
0.483155,-0.0679625,-0.00689944
-0.217836,0.325759,-0.0521538
0.072373,-0.155237,0.220327
-0.0319363,0.048921,-0.232269
0.940837,-0.286624,0.085155
-0.42404,0.148384,-0.267286
0.214707,-0.665476,-0.0109071
-0.0941042,0.33578,-0.386356
0.0380599,-0.154269,0.350538
-0.166299,0.078013,-0.160149
0.0707191,-0.0411647,0.230488
-0.032798,-0.66018,-0.090126
0.0349755,0.33335,-0.441358
0.0432854,-0.0496375,0.345385
0.0612051,0.023582,-0.0123373
-0.0252674,-0.0190369,-0.03604
0.0807414,0.0162262,-0.0126949
-0.0793394,0.0266129,0.546165
0.232433,0.0567792,-0.0817885
-0.0913066,-0.0947188,0.0781282
0.0385203,0.0363596,-0.295829
-0.0057099,-0.0155851,0.065117
0.00253137,0.107733,0.0100203
0.143773,0.223968,2.4165
0.286228,-0.135229,-0.408123
0.914935,0.139777,-0.353011
-0.684879,0.163023,0.120126
0.00763974,-0.0799651,0.0253746
-0.0162826,0.039348,-0.259427
0.00775154,-0.112024,0.0953766
0.063766,0.182472,-0.107371
-0.0256068,-0.0921398,0.166944
-0.815392,0.356527,-0.134659
0.364781,0.392618,0.313708
-0.107714,-0.43488,0.288605
0.0497854,0.209352,-0.3786
0.0217993,-0.105822,0.253578
-0.010928,-0.0611436,-0.152127
0.0041182,-0.0236052,0.108694
-0.00120752,0.361707,-0.213667
0.00743916,-0.206224,0.916993
-0.00257447,0.10595,-0.186443
0.00132935,-0.739862,0.129731
-0.030765,0.34405,-0.523904
0.0192539,-0.223735,1.74574
-0.00850059,0.0599749,-0.697663
0.147925,-0.0304935,0.402056
0.105635,0.0151493,-0.149091
-0.046995,-0.331063,0.0443161
0.0159041,0.155196,-0.313258
-0.0332297,-0.0281305,0.215475
0.0225782,-0.116089,0.0662699
-0.010134,0.966993,-0.451245
0.000503735,-0.260033,0.697852
-0.000218842,0.121158,-0.245505
-0.0237342,-1.03753,0.00502952
0.044713,-0.47677,-0.599513
-0.0290998,0.198496,-0.202753
0.196726,-0.13882,0.21373
-0.0821324,-0.0153532,-0.156084
0.0579465,0.54719,-0.0656312
-0.157389,-0.183561,0.424359
0.0714509,0.168995,-0.327534
0.00839745,-0.120569,0.350816
-0.0905297,0.121301,0.267504
0.0389321,-0.0612514,0.065471
-0.0175506,0.0310744,-0.0524622
-0.250981,-0.00543416,0.0364425
0.116295,2.31226,-0.0118762
0.00814793,-1.46631,0.801001
-0.0671721,0.739926,-1.41048
0.0345947,-0.962013,1.55696
-0.241585,0.508249,-0.925586
0.108922,-0.255602,0.616387
-0.470945,1.15865,-0.412272
0.353371,-0.565846,0.736971
-0.152494,-0.0339934,-0.501713
0.0687565,-0.176631,0.102569
-0.0775791,0.658948,0.461002
0.241641,-1.55991,0.338384
0.652215,0.885341,-0.741361
-0.93547,-0.52382,-0.277189
0.610691,0.263053,-0.519655
0.155851,-0.132825,0.40482
-0.0664096,-0.108644,-0.280345
-0.142541,0.0069878,-0.200069
0.128621,-0.00358478,-0.000734302
-0.0585859,0.518988,-0.000379025
0.00438953,-0.233539,0.441567
-0.188092,0.0680389,-0.059033
0.101495,-0.0343569,0.0764969
0.00406829,-0.0339591,-0.0274779
-0.0260766,0.0175654,-0.0229482
0.0258653,-0.120073,0.0731568
-0.161516,0.0566852,-0.0579079
0.124384,0.531148,-0.105576
-0.0560732,-0.465651,0.424647
0.0246334,0.28373,-0.562981
-0.0112123,-0.145439,0.355442
0.0706532,0.106787,-0.476622
0.0104003,-0.0541521,0.207424
0.0101533,0.0273377,-0.102611
-0.00431692,-0.0138004,0.831945
0.00199358,0.285427,-0.0700594
0.0227476,-0.0265906,0.236147
-0.00899993,0.0143676,-0.126221
0.0358564,0.295339,-0.16434
-0.0191497,0.0203604,0.915595
-1.43484,0.130043,-0.379433
0.759061,0.120931,-0.123776
0.703754,-0.292723,0.216015
-0.308717,0.652397,-0.374478
0.139097,-0.491062,0.482177
-0.0629712,0.247817,-0.448812
0.0282243,-0.0901622,0.255314
-0.0127255,-0.863473,-0.126874
-0.135516,0.436058,-0.979444
0.0472763,-0.0998442,1.11305
-0.120427,0.0516397,-0.782126
0.0558393,0.025288,0.0843607
-0.0277877,-0.0266805,0.0304365
0.0246734,-0.354828,2.17188
-0.0116582,0.179304,-0.77663
0.101213,-0.261271,0.444461
-0.0446621,0.129513,-0.31006
1.07149,-0.130009,0.174999
-1.16509,0.0668184,1.28805
0.498253,-0.089688,-0.34601
-0.151395,0.0373127,0.528775
1.68448,1.1686,-0.493618
-0.761049,-0.590087,0.987045
0.343157,0.297265,-0.745425
-0.155885,0.0501787,0.346267
0.306325,-0.0129206,-0.131472
-0.14049,0.286849,0.0373534
0.0947983,-0.137682,0.180253
-0.0460142,0.0755445,-0.11607
-0.185332,-0.0392464,3.09088
0.0866465,0.315566,-0.76523
-0.0263276,-0.155595,0.581121
0.228154,0.078569,-0.103869
-0.103007,0.887397,-0.0683521
0.0229148,-1.34124,0.529185
0.00749061,0.652676,-0.554109
-0.00198226,-0.26705,0.596729
0.00310466,0.0808445,-0.376355
-0.00143894,-0.0740891,1.34646
0.156875,0.0607079,-0.396344
-0.0656888,-0.0306206,0.139732
0.720576,0.0518913,0.313316
-0.187746,-0.0501563,-0.0986009
0.113278,0.0253266,-0.0795516
-0.482112,-0.0253336,0.0366777
0.23923,-0.0850565,-0.0131463
-0.100443,-0.0531486,-0.0174166
0.0986201,0.0705732,0.241082
0.0694672,-1.27245,-0.0441367
-0.0377642,0.639149,-2.01494
0.0729763,-0.446593,1.18775
-0.0506836,0.228483,-0.598331
0.769919,-0.118365,0.286329
-0.583449,0.0854803,-0.184802
-0.282747,-0.0353567,1.03107
-0.322314,-0.577996,-0.220336
0.074699,0.305953,-0.331572
-0.173841,-0.16049,-0.855477
0.826827,0.0810398,1.05502
-0.376288,-0.0432686,-0.48791
-0.0723907,0.0335656,0.106087
0.17103,1.16153,0.513191
-0.0972925,-0.586651,0.504542
-0.145346,1.44256,-0.0044354
0.13272,-0.751344,1.29254
-0.0356194,0.375767,-0.737594
0.00783159,0.00182527,0.347186
0.275326,-0.000495658,-0.0499035
-0.123926,0.0361271,0.00837786
0.478633,-0.0132992,-0.342828
-0.203104,0.469731,0.109436
0.470347,-0.490554,-0.538376
-0.211944,0.152971,-0.218356
-0.0859077,-0.0704204,0.125904
1.50821,2.17723,-0.0625431
-0.696293,-1.12261,0.390485
0.313165,0.583872,-0.823542
-0.175561,0.358067,0.609963
0.0783171,-0.0836993,-0.51987
-0.0338833,1.26144,0.0774517
0.0160998,-1.04133,0.643802
0.0216239,0.390427,-0.88951
0.565861,-0.991622,0.48909
-0.255315,0.486623,-0.756732
-0.0723878,-0.243695,0.25289
-0.132635,0.0634775,-0.214405
0.0302953,-0.0293345,0.0758156
-0.482925,0.0174096,-0.407981
0.273903,-0.0441962,-0.11234
-0.135867,0.034866,-0.00106969
0.0582531,-0.042563,-0.0599956
-0.0262657,-0.0337769,-0.936484
-0.260575,0.147987,0.225275
0.0535921,0.62258,0.128732
0.00655117,-0.233213,0.599248
0.0207109,0.102746,-0.473112
-0.0180423,-0.03483,0.199488
0.601635,0.109575,-0.101649
-0.493887,-0.0403715,0.115712
0.218582,0.019645,-0.112043
-0.0997864,-1.866,0.0946606
-2.13398,0.979178,-0.866643
1.68954,-0.494437,-0.182107
-0.75688,0.249761,-0.216531
0.227287,-0.149197,0.223412
0.760512,-0.919673,0.224974
-0.322818,0.46411,-0.668819
0.15348,-0.0877916,0.443681
-0.091567,0.0810878,-0.0819664
0.0414064,-0.0599074,0.0755878
-0.373802,0.030263,-0.0687058
0.218794,-0.0204941,0.0426351
-0.103902,-0.806543,-0.0181856
0.047089,0.407742,-0.538773
0.152457,0.12057,-0.293596
-0.0664325,0.631666,0.164243
0.0317618,-0.319988,0.385256
-0.0122072,0.181535,-1.33151
-0.033923,-0.712433,0.563189
0.0737242,0.187676,-0.669773
0.33438,-0.0882391,0.566683
-0.107077,0.055902,-0.152305
0.117574,-0.389092,0.0383915
-0.12053,0.129671,-0.285046
-0.0110033,-0.115975,0.156861
-0.294182,0.0996023,-0.299696
0.319755,-0.0520326,0.0989881
-0.145816,0.0262813,0.00951798
0.340055,0.119554,-0.00747182
-0.201132,-0.0450884,0.110263
0.0823137,-0.0802897,-0.0956555
-0.0370275,0.0405729,-0.0506463
0.0949329,-0.145126,-0.0431725
-0.0427818,0.0734818,-0.0944367
0.0202309,0.125176,0.0698144
-0.00912143,0.00206471,0.0986177
0.00466904,0.0331195,0.044958
-0.141274,-0.00603989,-0.00827429
0.0637518,0.091268,-0.00396765
-0.0293945,-0.0438378,0.0927639
0.0132353,0.0659564,-0.0872496
0.00596635,-0.0329344,0.0623677
-0.0342275,0.0316936,-0.0378459
0.0153725,-0.0143462,0.0254853
-0.00956067,0.105073,-0.0367883
0.0115777,0.0694187,0.0664089
0.043111,-0.0500489,0.0663642
-0.106653,-0.0850571,-0.0564398
0.0682025,0.0422949,-0.0555331
0.850813,0.660237,-0.141188
-0.702025,-0.301837,0.563389
0.259321,-1.08945,-1.10395
-0.185207,0.589611,-1.6393
0.0813336,-0.38246,0.886562
0.390727,0.193219,-0.498997
-0.176174,-0.452266,0.261212
0.0459093,-1.06136,-0.39545
0.00334139,1.02772,-0.0867676
-0.0230855,-0.417661,-1.78084
0.15219,0.594626,0.11611
-0.065776,-0.276965,0.799746
0.297513,-0.17429,-0.608037
-0.163071,0.991138,0.0161817
2.8577,-2.69935,0.596016
-1.23244,1.36283,-0.912199
0.58374,-0.716117,0.806118
-0.263216,0.328198,-0.59514
0.080479,-1.36253,0.323645
-0.101632,0.372391,-0.741331
