ch0,ch1,ch2
0.0254396,-0.064731,-0.00181383
-0.055775,-0.785988,-0.617664
-1.57491,-0.738174,-0.879423
-0.970353,-0.679382,-1.13547
-0.501629,-0.639121,-0.612846
-0.680433,-0.601249,-0.757381
-0.0116233,0.145808,-1.04387
-0.0156684,0.137162,-1.11762
1.81139,0.160354,-1.16455
1.22546,0.362408,-1.2044
0.810526,0.340911,-0.23508
0.728213,0.320908,-0.312096
0.484033,0.177317,-0.578265
0.321854,0.155993,-0.646749
0.213915,0.603146,-0.695822
0.141772,0.559356,-0.89793
0.119719,0.481995,-1.92692
0.132826,0.535651,-1.11938
0.092729,0.357252,-1.19707
0.657142,0.47222,-1.37699
0.187073,0.44424,-1.2734
0.114344,0.658317,-0.764313
0.132062,-0.142351,-0.946345
-0.0750623,-0.964674,-1.13763
0.33305,-0.756152,-1.51682
0.257513,-0.685217,-1.48735
0.170523,-0.674583,-1.45849
0.128557,-0.346193,-1.90089
0.0652393,-0.323361,-1.60239
-0.282047,-0.303068,-1.43185
-0.124423,-0.292453,-1.41554
0.0012041,-0.664487,-1.35896
0.00095,-0.850596,-1.42086
0.000630214,-0.704528,-1.41892
-0.96206,-0.554256,-0.836059
-0.69738,-0.414874,-1.06693
-0.473494,-0.39533,-0.969676
-0.313359,-0.406472,-1.03507
0.0574683,-0.427435,-1.15103
0.0241569,-0.420694,-1.34862
-0.0314308,-0.391757,-1.39975
0.0663796,-0.242733,-1.3774
0.0439055,-0.230672,-1.32698
-0.22718,-0.217927,-1.336
0.0299468,-0.205201,-1.33919
-0.0431532,-0.19311,-1.29906
-0.0463755,-1.61111,-1.3182
-0.141213,-1.64286,-1.47054
-0.0892178,-0.397629,-1.51124
0.0644881,-0.39983,-1.43538
0.0375574,-0.377205,-1.40752
0.031184,-0.354829,-1.27112
0.0102432,-0.333774,-1.35388
1.28253,-0.358442,-1.33134
1.19162,-0.313723,-1.6018
0.770716,-2.05456,-0.96828
0.526887,-1.71792,-0.848255
0.433127,-1.57168,-1.0375
0.295558,-1.54411,-1.22028
0.152818,-1.45766,-1.33244
0.101119,-1.34926,-1.72509
0.105587,-1.26801,-1.61814
0.0789202,-1.07736,-1.5484
-0.010461,-1.01389,-4.84071
0.00197589,-0.947227,-2.99929
-0.103146,-0.95273,-2.11558
-1.03807,-0.911769,-1.84331
-0.689266,-0.8267,-1.85606
-0.371952,-0.750503,-1.19703
-0.238532,-0.668374,-1.18231
0.158512,-0.627085,-1.40659
0.640824,-0.60242,-1.4228
0.430244,-0.782279,-1.32903
0.259269,-0.719354,-1.2148
0.172273,-0.681031,-1.28733
-0.189782,-0.631454,-1.88043
-0.126114,-0.634103,-2.25345
-0.0838777,-1.41075,-1.8395
-0.0551886,-1.32616,-1.66637
0.0944841,-1.2509,-1.63754
-0.898785,-1.17756,-1.44187
-0.554807,-1.11655,-1.49358
-0.384467,-0.987584,-1.12576
-0.205568,-0.822686,-1.24844
-0.136075,-0.806222,-1.25824
-0.201433,-0.748186,-1.93513
-0.0670274,-0.684568,-1.67786
-0.0849917,0.343315,-1.48912
-0.0421756,0.310898,-1.03783
-0.04876,0.556608,-1.11838
-0.0432873,0.523624,0.679474
-0.0286218,0.844473,-0.376426
0.67203,0.792649,-0.766366
0.480009,0.766395,-0.0916687
0.318964,0.720924,-0.492617
0.671734,0.680168,-0.887343
0.446368,0.764428,-1.07107
0.293977,0.466709,-1.1816
0.104604,0.437935,-1.09402
0.0699756,0.470514,-1.04773
0.0466571,0.442063,-1.10506
-0.000753865,1.11041,-1.10379
-0.701698,1.03348,-1.07152
-0.46655,1.01457,-1.05582
-0.309869,0.77995,-0.874439
-0.21207,0.744715,-0.921096
-0.227559,0.806894,-0.98356
-0.27469,0.765086,-1.03048
-0.1939,0.733331,-0.951796
0.124333,0.601591,-1.00339
0.0829751,0.563933,-1.12096
-0.38003,0.530625,-0.910364
-0.225907,0.544497,-0.949206
-0.1591,0.536947,-1.00177
1.17398,0.482574,-1.05861
0.777032,0.450504,-1.10218
0.516315,0.422037,-0.697808
0.343821,0.358053,-0.731775
0.230829,0.32414,0.442176
0.153399,0.161139,0.442179
0.101947,0.150111,0.300043
0.0666847,0.184462,-0.546173
0.027377,0.170721,-0.951851
0.0129643,0.0832167,-1.11074
-0.15754,0.0849967,-1.19131
-0.119419,0.234887,-1.25992
-0.108568,0.186007,-1.24115
-0.0803027,0.1481,-1.33353
-0.0621875,0.360749,-1.68333
-0.0416095,0.371255,-1.50347
-0.0183902,0.400135,-1.3227
-0.0151839,0.357795,-1.67646
-0.0100148,0.304074,-1.51658
-0.00468066,0.28629,-1.34149
-0.00622077,0.307318,-1.366
-0.00443839,0.921543,-1.1653
0.00153861,0.846647,-1.07736
-0.489341,0.502896,-0.874765
-0.296773,0.0258787,-1.36542
-0.207745,0.0271152,-1.25047
-5.16335,0.0368307,-1.70712
-3.41582,0.0346454,-1.47931
-2.44318,0.0437956,-1.20224
-1.5526,0.0891754,0.282361
-1.12718,0.0953861,-0.225699
-0.749945,-0.39042,0.00774799
-0.468774,-0.377774,-1.44201
-0.361982,-0.364871,-2.35224
-0.339168,-0.342479,-1.74991
-0.225525,-0.316167,-1.49885
0.107377,0.031746,-1.39114
0.204326,0.107915,-1.5284
0.410516,0.116786,-1.37204
0.27848,0.108459,-1.22042
0.196691,0.1711,-1.16675
0.253311,0.267864,-1.27433
0.186703,0.252249,-1.72029
0.0719044,0.237405,-1.41696
0.0957172,0.420585,-1.31184
0.0515909,0.275371,-0.869229
-0.0208318,0.274914,-1.04637
-0.0135758,0.255627,-0.925333
-0.00907172,0.223773,-1.08252
0.0604293,0.21052,-1.16326
0.0423156,0.207994,-1.07503
0.0203035,0.825318,-1.15582
0.0134699,0.866518,-0.478824
-0.00942161,0.88485,-0.814701
-0.00965113,0.796823,-1.13484
0.196545,0.74399,-1.10196
0.137677,0.694957,-1.10093
0.0862808,0.919515,-1.645
0.0540514,0.800704,-1.74804
0.0150436,0.81818,-2.2393
0.00933556,0.621475,-0.593748
-0.322194,0.0824632,-1.02239
-0.191187,0.170458,-1.1495
-0.129008,0.149897,-1.16107
-0.0525171,-0.884067,-1.20542
0.0539453,-0.889433,-1.19379
0.0389746,-0.786789,-1.35227
-0.078566,-0.698761,-1.40438
-0.234944,-0.990753,-1.435
-0.100414,-0.649503,-1.47476
-0.0081972,-0.522209,-1.40684
-0.267167,-0.428093,-1.41851
-0.262037,-0.26472,-1.40734
-0.0441611,-0.237911,-1.33016
-0.0293042,-0.226839,-1.3097
0.81801,-0.219342,-1.32895
0.557376,0.518238,-0.876028
0.450514,0.512363,1.07944
0.299306,0.478315,-0.100102
0.189862,0.450101,-0.610958
-0.178654,0.490295,-0.878265
-2.10221,0.4652,0.220872
-1.25803,0.179167,-0.527265
-0.785884,0.179527,0.00487244
-0.53504,0.0590382,-0.545147
-0.238938,0.0553048,-0.86416
-0.47452,0.0520049,-0.998173
0.0747154,-0.0338805,-1.08364
0.0601861,-0.0320055,-1.11709
0.511562,0.342221,-1.21114
-0.143788,0.190339,-0.026027
0.195531,0.175978,-0.904907
0.209993,0.166724,-0.996744
0.143452,-0.953858,-1.11299
0.029749,-0.893755,-1.31734
0.0242358,-0.8408,-1.3967
0.0179198,-1.35648,-1.44078
-0.0106829,-3.50598,-0.858746
-0.264827,-3.29837,-1.24301
-0.298009,-3.10275,-1.42111
-0.212973,-2.9189,-1.85759
0.00544551,-2.76783,-1.68802
0.170888,-2.60593,-1.65322
