ch0,ch1,ch2
-0.300284,-0.678406,0.105507
0.187027,0.665007,0.0784052
-0.0924996,-0.911768,-0.0186145
0.0202738,0.904697,-0.0619227
-0.0107555,-0.780116,0.172513
0.00682676,-0.640486,-0.00228389
-0.00425193,0.631139,0.280698
0.00211598,-0.632814,-0.00855599
0.00680184,0.592425,0.227682
0.169879,-0.640788,0.046421
-0.195688,0.0419589,0.14454
0.230605,1.06392,-0.0546271
-0.142434,-1.26322,0.116064
0.097533,2.27,-0.144927
-0.20758,-2.13496,-0.0617861
0.129535,2.09761,-0.128293
0.246491,-2.08554,-0.147692
-0.279426,2.04905,-0.754204
-0.599534,-1.83409,0.517705
-0.156461,1.88214,-1.04394
0.0993327,-1.84918,0.693946
1.29472,1.73811,-0.873954
-0.664508,-1.7729,0.420152
0.881822,1.72763,-1.06685
-0.549131,-1.71627,0.717621
0.615241,2.40453,-0.953911
-0.385189,-2.18405,0.513628
0.262966,2.27249,-0.887849
-0.165695,-2.20553,0.562326
0.0866254,2.16772,-0.813078
-0.0537196,-2.45687,0.586096
0.0226637,2.44383,-0.816619
0.209908,-2.09765,0.624964
-0.129996,2.03551,-0.715563
0.0873762,-2.03653,0.580569
-0.0582698,2.03237,-0.747084
0.234655,-1.94579,0.476191
-0.185368,1.79968,-1.37657
0.144234,-1.73518,1.21137
-0.0941532,1.72272,-1.32831
-0.0242665,-1.57496,1.31921
0.00339676,1.52458,-1.68723
-0.0542022,-1.50893,1.7134
0.0327967,1.4297,-2.39141
-0.0243276,-1.40489,2.38171
0.0181941,1.38032,-2.33627
0.00671891,-1.35307,2.04903
-0.00450515,1.32932,-1.98671
0.00280422,-1.31461,1.98022
0.000669553,1.29155,-1.8995
-0.0161528,-1.35431,1.95217
0.0455741,1.33406,-1.85361
0.0313575,-1.53965,1.89971
-0.0186868,1.51262,-1.89581
1.38491,-1.33757,1.85903
-0.785342,1.30973,-1.7946
0.488996,-1.28683,1.14668
-0.309314,1.26245,0.221486
0.1914,-1.65233,-0.370659
-0.13184,1.66423,-0.00900827
0.22594,-1.70167,1.45755
-0.174702,1.67979,-1.69811
0.108757,0.263894,1.58148
-0.082566,-0.258776,-1.84116
0.165929,0.997289,2.0129
-0.388803,-0.388749,-1.1071
0.237396,-0.227817,1.26586
-0.14804,-0.310168,-1.19177
0.0954612,0.0431641,1.29416
-0.0496654,-0.0430073,-1.10109
0.0299285,-0.0949043,1.17521
0.0781169,-0.513682,-1.06663
-0.0455356,0.503653,1.26344
1.53099,-0.502602,-0.873725
-1.2967,0.622036,1.1548
0.831531,-0.619627,-1.65274
-0.632066,1.42628,1.16446
0.342854,-1.43787,-1.42459
0.568694,1.41304,0.99988
0.176985,-1.28192,-1.10856
-0.749767,1.36526,1.3382
0.465875,-1.34636,-1.38446
-0.290191,1.32298,1.082
-0.787951,-1.2747,-1.22533
0.490751,1.25216,-0.156474
-0.299571,-1.2374,-0.0840179
0.187608,1.31736,-0.0776468
-0.91014,-1.12144,-0.00113962
0.702784,0.955999,-0.0995372
-0.436256,-0.917649,-0.245453
0.271691,0.934833,0.0111575
-0.212066,-0.916555,-0.123733
0.16817,0.997271,0.233296
-0.0273121,-1.00698,-0.249139
0.00580639,1.06277,0.282223
-0.00354451,-1.08488,-0.235448
0.0587683,1.06576,0.345436
-0.78325,-1.04994,-0.224761
0.487997,1.04817,-1.09953
-0.997948,-1.64822,0.666417
0.542946,1.52693,-0.95587
-0.3278,-1.49649,0.495268
0.203864,1.47031,-0.812137
-0.13338,-1.56233,0.671901
0.0804807,1.42145,-0.612317
0.0108989,-1.3958,0.582792
0.0285257,1.36974,-0.582217
-0.0665611,-1.06454,0.622757
0.0439704,1.00392,-0.542771
-0.0378221,-0.984572,0.645847
1.41345,0.967349,-0.50747
-0.920759,0.0731846,0.671173
0.570418,-0.0541044,-0.0422729
-0.359523,0.0280087,-0.230627
0.215461,-0.0278204,0.291517
-0.133915,0.0569803,-0.020405
0.0854429,-0.0252247,0.173125
-0.477245,0.0247829,0.0180681
0.27842,-0.0206046,0.192804
-0.40364,0.0160783,-0.130277
0.440318,-0.0159382,-0.509388
1.22414,0.0826022,0.678311
-0.497776,1.08096,-0.585234
0.314182,-1.06489,0.146823
-0.0887755,1.02043,-0.255069
0.0557565,-1.00971,0.0718125
0.419994,0.969764,0.0214459
-0.231793,-0.956454,0.0866924
0.143153,0.802768,-0.13612
-0.233278,-0.788802,0.400828
0.119084,0.770098,-0.279459
-0.0710786,-0.98172,0.307832
-0.139933,0.856157,0.522825
0.086064,-0.754563,-0.663798
0.186967,0.827229,0.763984
-0.116447,-0.812735,-0.623032
0.855118,0.796859,0.708337
-0.229518,-0.78293,-0.588694
0.140572,0.785045,0.268846
-0.338716,-0.790507,-0.155009
0.210953,0.778652,0.410352
-0.142502,-0.763485,-0.378133
0.0941458,0.723671,0.0110008
0.362128,-0.748421,0.112739
-0.36721,0.83682,0.143258
0.222837,-1.17049,1.22139
-0.135119,1.6464,-1.28486
0.23036,-2.9228,1.22216
-0.130155,1.03625,-1.51852
0.0881762,-1.01821,1.5481
0.18815,2.21217,-1.46391
-0.105166,-2.14746,1.26048
0.06417,2.10956,-1.47508
-0.0399485,-2.07177,1.28516
-0.0104688,2.43777,-1.42584
0.022857,-2.35648,0.948829
0.0694869,2.31399,-1.08773
-2.68856,-2.27502,0.897401
1.85529,2.23576,-1.08299
-1.15556,-2.30729,-0.330974
0.729509,2.26746,-0.587122
-0.425302,-2.26001,-0.0627069
-0.944053,2.2251,-0.428259
0.416941,-2.18271,0.0510329
-0.263381,1.12734,-0.752773
0.114478,-0.952212,1.28743
-0.0692397,0.986593,-1.25412
0.029473,0.0470251,1.31075
