ch0,ch1,ch2
1.43726,0.019532,0.0916743
0.878743,0.0643714,-0.283025
0.538376,-0.0464219,-0.127736
0.726056,0.236393,-0.192652
0.369554,-0.16038,0.0883883
0.205649,0.545318,-1.26415
0.126623,-0.394198,-0.0596424
0.0739694,0.592948,0.261291
-0.124386,-0.575527,-0.267375
-0.0770482,0.463949,-0.202984
-0.0518135,-0.337041,-0.225216
-0.00975946,0.214527,-0.141127
-0.467377,-3.59799,-0.31099
-0.320602,1.69133,-0.0064368
-0.0437341,-1.08164,-0.121629
0.613932,0.746846,-0.194842
0.0309404,-0.451474,-0.125284
0.0457661,0.498172,-0.241377
-0.066262,-0.36392,0.27359
-0.103496,0.255634,-0.295623
-0.129671,-0.186204,-0.221335
-0.086968,0.145563,-0.198407
0.0456665,-0.115461,-0.23711
0.06413,0.0923927,-0.293887
0.0393013,-0.164085,4.45e-05
0.0192772,1.24892,-0.559763
0.0118076,-0.881737,-0.105757
0.00711346,0.437264,-0.198358
0.0542349,-0.311516,-0.237408
0.00802744,0.249873,0.127865
0.00491691,-0.179105,-0.564136
0.00290845,-0.248589,-0.191759
0.00176716,0.179014,0.295836
0.00263029,-0.0931034,-0.294035
0.00238334,0.519447,-0.0950851
0.239306,-0.342182,-0.261129
0.146513,0.948013,-0.0602399
0.470503,-0.735662,-0.204742
0.285329,0.533768,-0.956388
0.163866,-0.355039,-0.767752
0.100473,1.23455,-0.147811
0.0660316,-0.929877,-0.107408
0.0424052,0.625245,-0.205309
0.241624,-0.45082,-0.213214
0.295897,0.32931,1.26271
0.193329,-0.244328,-0.470237
0.114613,0.126904,-0.223624
0.0701002,-0.0925806,-0.236661
0.325291,0.0677545,-0.226022
0.200329,-0.94067,-0.234348
-0.102503,0.648409,-0.178101
-0.0955733,0.306793,-0.484156
-0.0778015,-0.170115,-0.193401
0.105309,0.0515566,-0.253027
0.0643805,0.089683,1.1967
1.19392,-0.465411,-0.428634
0.759602,0.315578,-0.232608
0.465463,-0.22829,-0.262665
0.276832,0.0472164,-0.185887
0.261448,-0.0200561,-0.211041
0.158746,0.002279,-0.13648
0.0412619,0.00880463,-0.259876
0.0436115,-0.146725,0.260485
0.0267129,0.0787325,-0.300181
0.184479,0.79547,-0.217999
0.112957,-0.683919,-0.164035
-2.26941,0.187389,-3.31848
-1.34087,-0.134738,0.229275
-1.48338,0.0695376,0.175347
-0.54425,-0.0186129,-0.33655
0.270852,0.0336453,-0.0842113
0.158114,-0.0234062,-0.403136
-0.0611479,0.0169283,-0.330761
-0.310137,-0.0109312,-0.260409
-0.123509,-0.155859,-0.229985
-0.076477,0.113039,-0.216261
-0.0682667,0.0853286,-0.274248
-0.0432568,-0.0612956,-0.227505
0.884492,0.056511,-0.24151
0.545941,0.0615373,-0.313527
0.375868,-0.333694,-0.155296
0.277118,0.242651,0.350376
0.275368,-0.362516,-0.145497
0.288225,0.265673,-0.232705
0.140681,-0.286081,-0.434455
0.0851728,0.206982,-0.0990045
0.00814021,-0.336504,-0.534941
-0.0309813,0.245067,0.0629457
0.129766,0.00530162,-0.294739
0.0668519,-0.00167654,0.520003
0.0408983,0.0169805,-0.335901
-0.0082054,-0.0266849,-0.587508
-0.0259212,-0.782282,-0.525352
0.0330976,0.885773,0.121064
0.0114351,-0.377445,-0.466913
-0.00420222,0.274054,-0.665414
0.0094491,-0.776163,-0.170047
0.0183243,0.553203,-0.210224
0.0609828,-0.400226,-0.370221
0.0378509,0.815264,-0.189899
-0.516197,-0.924139,-0.176811
-0.291139,0.168719,-0.182486
-0.165952,-0.22883,-0.247786
0.00389214,0.168006,-0.228196
-0.0582662,-0.123645,-0.235043
1.56615,-0.265896,-0.0880368
0.772121,0.0763704,-0.226693
0.511353,-0.00690384,-0.0677746
0.313222,0.186813,-0.159152
0.180294,-0.134618,-0.143644
0.164793,0.226472,-0.131802
0.0987093,-0.220645,-0.455686
-1.21365,-0.06806,-0.0477299
-0.902427,-0.178492,-0.25942
-0.543165,0.168328,-0.00608571
0.788186,-0.81748,-0.206451
0.157769,0.577506,-0.180856
0.0966355,-0.357773,-0.391969
0.364516,0.27459,1.47976
0.245623,-0.198747,-0.445945
0.145148,0.22343,-0.218574
-0.198589,-0.198445,-0.786619
-0.686709,0.383506,-0.484207
-0.462455,-0.27782,-0.190025
-0.288262,0.294111,-0.201603
-1.31429,0.0981973,-0.418254
-1.29086,-0.0634826,-0.176886
-0.787872,0.0138643,0.00881428
-0.489426,-0.0100289,-0.38566
-0.342789,-0.0618509,-0.232696
-0.216731,0.0320703,-0.275237
-0.186414,-0.0225389,-0.169229
-0.0343885,0.0163086,-0.240072
0.419994,0.00884427,-0.230048
1.14888,-0.0081061,-0.885003
0.73947,0.00772693,1.84397
0.494646,-0.176502,-0.105426
0.616176,0.129266,-0.59449
0.902812,-0.112441,-0.265196
0.867541,0.0669861,-0.182374
0.709544,-0.0915224,-0.657757
0.409044,-0.464261,-0.352423
-0.158823,0.335496,-0.158124
-0.0297935,-0.242207,-0.477049
-0.0183316,0.187337,-0.286317
-0.0112456,-0.13233,0.0511218
-0.0772475,-0.0387676,-0.307033
-0.267498,0.52383,-0.130632
0.111829,-0.360885,-0.226659
0.0785581,0.179715,0.149368
-0.0726879,0.0139045,-0.268564
-0.0385714,0.00961716,-0.229872
-0.0207716,-0.0424885,-0.235171
0.00148845,-0.190499,-1.00355
1.11476,-0.186852,-0.126137
0.682801,0.398907,-0.240811
0.208697,-0.288567,0.246093
0.127835,0.32635,-0.270319
0.0512976,-0.23607,-0.197229
0.0479285,0.434701,-0.355216
0.0302903,-0.591768,-0.209466
0.0227135,0.440841,-0.680688
-0.00432099,-0.599502,-0.163354
0.00443262,0.394935,-0.200773
-0.01057,0.0963858,-0.226666
0.00736533,-0.486472,-0.201806
0.00178415,0.405261,0.0385323
-0.138801,-0.286029,-0.275228
-0.0726283,0.0224513,-0.218911
