ch0,ch1,ch2,ch3
0.019328,0.575758,-1.03774,-0.142533
-0.00452087,-0.180158,0.104197,-0.617256
-0.398524,0.028775,-0.322698,-0.179688
-0.0848731,0.349984,-0.78101,-0.279905
0.00915815,-0.607208,-0.344677,-0.183019
0.00499367,0.164015,-0.803755,0.426161
-0.150366,0.107616,0.377553,-0.183459
0.00190906,3.29521,0.347865,-0.350839
0.000208287,-0.971518,-1.01173,-1.19281
0.00771064,0.251808,-0.614185,0.447048
0.0047842,-0.191558,-0.727694,-0.281795
-0.154115,0.309475,-0.589676,-0.00786784
-0.0179893,0.0471926,-0.689391,-0.420652
-0.024957,-0.0619512,-0.551802,0.386305
0.366601,-0.00185201,0.596339,-0.156222
0.0909252,-0.370755,-1.02726,0.441463
0.0131744,-0.0642277,-1.03817,0.403788
-0.0930763,0.00752809,-0.218452,0.0646838
-0.0134599,-0.0743689,-0.808222,-0.160446
-0.00154001,-0.0114333,-0.647981,-0.18251
-0.176917,0.0334286,-0.691293,-0.289219
1.07347,-0.216272,-0.716696,-0.373147
0.161552,-0.797481,-0.383485,-0.449268
0.508094,0.465161,0.705491,0.449082
-0.0642409,-0.535576,-1.01358,-0.395953
0.428371,0.364198,-0.0939653,0.337192
-0.19006,-0.463636,-0.582417,-0.513151
-0.055136,0.798497,-0.876548,-1.07211
0.00797896,-0.291862,-0.354043,-0.937991
0.0011663,0.0759171,-0.761058,-0.0303682
-1.31104,0.315906,-1.19199,0.101344
-0.324956,-1.15203,-0.666949,-0.301638
0.0117648,-0.121658,-0.0204584,0.772112
0.911849,0.0814842,-0.676179,-0.0711873
0.208588,-0.747476,-0.0261646,-0.206952
0.0280933,0.495822,-0.507196,0.444955
0.0546007,-0.16212,-0.43844,-0.515341
-0.141735,0.00154453,-0.753603,-0.0838392
-0.00726224,-0.160285,-0.421344,0.0548638
-0.245703,0.740864,-0.726725,0.73193
-0.0355742,-0.610654,-0.673515,-0.48356
-0.00537389,0.118101,-0.526137,0.441164
0.0508236,-0.0171586,-1.62617,-0.168629
0.00457767,0.197044,0.325552,-0.00397118
0.174329,-0.0592598,-0.952883,-0.36938
0.0244787,-0.07434,-0.549932,0.0637671
0.0620828,0.00602413,-0.707117,-0.103974
0.0576591,0.0893808,-0.706016,-0.141275
-0.615492,0.229693,-0.660293,-0.227737
-0.0891087,-0.00924691,-1.17147,-0.396436
-0.0128969,-0.071983,-0.574239,-0.181237
-0.0490929,0.00863383,-0.613336,0.019176
-0.00653041,0.130783,-0.731595,-2.18747
-0.309312,-0.00472898,-0.564169,-0.583387
-0.0275786,-0.254566,-0.71556,-0.245116
0.00925489,0.0130722,-0.0739641,-0.125169
0.00405202,0.110431,-0.8455,-0.183143
1.51959,-0.0343972,0.089758,-0.279206
0.224388,-1.35784,-0.72958,0.0031232
0.0325187,0.176871,0.234975,0.763963
-0.0345567,-0.116602,-0.729064,-0.169676
-0.00237974,0.0588713,-0.671724,-0.0738291
-0.0893103,-0.0180244,-0.683597,-0.138539
0.192789,-0.0578261,-0.447147,-0.126486
0.000747867,-0.131052,-0.737637,-0.0971097
0.000506238,0.120699,-0.412271,-0.241137
0.788232,-0.038213,-1.00857,-0.29857
0.27191,-0.619419,-0.579119,-0.0900836
0.0407974,-0.139007,-0.0779929,0.418631
0.268668,-0.270105,-0.222195,-0.0470307
0.0388829,-0.138636,-0.237746,0.156601
0.05592,-0.0559483,-1.03079,-0.00221732
0.00809707,-0.0223421,-0.671114,-0.0335273
-0.0730571,-0.229899,-0.32855,-0.0652697
-0.00261181,-0.0345319,-0.681188,0.0569828
0.0812701,-0.00251522,-0.683084,-0.88366
0.00762085,-0.0926382,-0.715882,-0.315624
-0.130955,0.28149,-0.673251,-0.0760309
-0.0336964,-0.193019,-0.602045,-0.426826
-1.35262,-0.0293643,-0.917096,-0.0067289
-0.21828,-1.00851,-0.622168,-0.119087
-0.155934,0.108552,0.939103,0.604631
0.804612,-1.32638,-1.09703,-0.100209
0.0984713,-0.116267,-0.555666,0.778347
-0.353057,0.0278744,-0.44381,0.197137
0.0149243,-0.250283,-0.812458,-0.135587
0.00162294,-0.277964,-0.574994,0.122166
0.000246458,-0.362959,-4.409,0.170471
0.000707026,0.166137,0.303151,0.420122
0.00101941,-0.225434,-0.947564,-0.203741
-0.00510246,0.0968526,-0.672152,0.153361
0.0862772,-0.0314125,-0.839388,-0.315086
0.0268175,-0.054665,-0.541167,-0.076874
-0.00830623,-0.0581818,-0.698081,-0.248516
-0.00170673,0.145989,-1.44198,0.775051
-0.0844689,-0.0490331,-0.587248,-0.336143
-0.0100142,-0.0537111,-0.708821,-1.35153
0.0387852,0.00709737,-0.647639,-0.426812
0.0331736,-0.0525075,-0.725501,-0.256984
0.0280345,-0.0117081,-0.672947,0.00571291
0.00385621,-0.0412827,-0.689013,0.620051
0.394147,0.0364586,-0.818683,-0.256956
0.0561772,-0.38202,-0.614809,-0.197943
0.00813633,0.062856,-0.483775,0.325314
-0.00262138,-0.025279,-0.742966,-0.130647
-0.000325872,0.0157845,-0.194143,0.120954
-0.00143866,-0.00471643,-0.816276,-0.900674
0.839032,0.000761137,-0.831146,-0.216655
0.129202,-0.683065,-0.647069,-0.0933618
-0.457972,-0.0338404,-0.92193,0.454917
-0.0744756,-0.364306,-0.432566,-1.50076
-0.294836,0.0944289,-0.644776,-0.437989
0.025436,-0.261496,-0.692714,-0.291384
0.263413,0.0347343,-0.00221953,0.360475
0.0289622,-0.220762,-1.47223,0.00191462
0.027288,-0.329618,-0.456549,-0.249374
0.00302272,0.0712632,-0.519854,0.153135
0.00723228,-0.0219482,-0.702287,-0.168506
0.520975,-0.00828169,-0.678624,-0.119427
0.0711621,-0.402357,-0.716373,-0.126859
-0.177211,-0.310777,-0.0873943,0.250229
0.0113996,-0.231382,-0.720916,0.202765
0.0154341,0.0631538,-0.642516,0.154677
0.0328258,-0.0453904,-0.734201,-0.10747
0.112901,0.0663113,-0.563728,-0.086848
-0.0152564,-0.113196,-2.06164,-0.206538
-0.762116,0.0332604,-0.156253,0.143578
0.00243795,-0.581236,-0.829814,-0.114728
-0.00647128,0.162083,-0.367315,0.409397
-0.176954,-0.0655059,-0.769121,-0.22099
-0.18508,-0.162176,-1.14808,-0.0780497
0.116871,-0.159005,-2.74213,0.126545
0.0175124,-0.0402147,-0.127952,0.162953
0.00531465,-0.0163621,-0.790285,-0.165936
0.0622659,-0.0953632,0.0234966,-0.163573
-0.0220001,0.130316,-0.873273,-0.0990755
-0.145612,-0.107808,-0.679382,-0.130898
-0.0831368,-0.140076,-0.564912,-0.152327
-0.146804,0.0499041,-0.71023,-0.0344991
-0.0237217,-0.137563,-0.682701,-0.894184
-0.0741636,0.0204181,-0.676171,-0.166943
-0.010732,2.14302,-0.0308689,-0.601586
-0.0126718,-0.564336,-0.990534,-0.761613
-0.00188585,-0.452725,-0.572402,0.0932573
0.0271629,-0.121191,-0.709616,0.317051
0.279084,-0.180027,-0.696601,-0.441751
0.417091,0.426497,-0.729143,-0.0158479
0.0605402,-0.47507,-0.617412,-0.513644
0.00972312,0.100054,-0.534692,0.226686
-0.0117313,-0.0336584,-0.955467,-0.194135
0.100107,-0.391547,-1.43188,-0.0832877
0.373911,0.0276281,-0.495349,0.694781
0.0332203,-0.2881,-0.727817,-0.0290876
0.0494227,-0.15328,-0.643495,0.330391
0.0035761,0.162216,-0.754728,0.0993587
1.67e-05,0.206797,-0.664733,-0.450511
0.00062827,-0.0675843,-0.714622,-0.369577
-0.00636569,0.0272947,-0.67648,-0.0836726
0.0707952,-0.463854,-0.666952,-0.192606
