ch0,ch1,ch2,ch3
0.002522021,-0.1493298,-0.1078142,0.003331654
-1.890319,-0.6288695,-0.797709,-1.319398
-1.269427,1.730817,-0.6802316,0.517009
-0.2617557,1.671683,1.910309,0.8001633
-0.9388188,0.5470123,0.9503867,0.2112375
0.5295173,0.3710538,-0.6721725,-0.04342282
-1.016785,-0.3430576,0.4811141,-0.1757466
-1.160691,0.5438929,0.1660421,0.9128897
1.719554,1.180022,-0.9803722,0.7252985
-0.6150239,-0.6582113,1.457265,1.262918
0.2110997,-0.1440272,-1.39758,-1.608182
-1.45489,1.240609,0.6910665,0.5061727
-0.2014652,2.554028,0.03688822,-0.4204515
0.1590893,1.767317,0.3250383,1.675647
-1.172119,0.8711058,-0.1579606,1.334889
0.6438707,1.088403,0.6393813,1.179125
-0.7389356,0.6510542,0.7251048,-0.6673598
-0.1158382,-0.04504707,-0.4823312,-0.9126947
-0.5655847,-0.2112947,0.5537813,0.5785797
1.965434,-1.062738,-1.598578,-1.821521
-0.4614595,-1.357547,-0.3637193,1.284557
-0.9373729,-0.1441195,-1.781427,-0.6189241
1.032053,-0.0156554,-0.1306538,0.8869758
-1.441631,0.5091092,0.02586933,-1.26018
0.5406906,0.0834655,-0.3498628,0.7763807
-2.059762,-1.305446,-0.1733789,-0.3094226
-0.8380341,0.3849459,-0.1137,-1.100873
0.3902479,1.29562,-0.1799788,-1.609393
0.6440891,1.63773,1.53405,0.8637296
0.02477419,0.211945,-0.2068649,0.6114683
-0.1169993,0.7921884,0.5693054,1.232161
-0.2679264,0.4097494,1.440933,-0.7101218
-1.398118,0.1775555,-2.039119,-1.077598
-0.3880854,1.344191,0.05089483,1.922461
-0.3635236,1.333792,1.305902,-0.7267208
1.132385,-0.2349743,0.3540167,-0.03837639
0.08308532,0.268816,-0.01359625,0.2297012
-1.760179,1.004743,-0.3079072,0.9022715
0.7278098,0.936508,0.8019058,0.2498662
-0.5449519,0.3729255,0.2600901,-0.4178264
-0.5414843,0.7584601,1.033278,-0.589512
0.7325523,0.8099561,0.3854363,-0.884625
0.8549137,-0.3585042,0.6654073,0.03907054
0.7281689,-1.157107,-0.7804271,-0.3112171
