ch0,ch1,ch2
-0.976281,0.0379078,-0.00389796
0.881507,0.0581499,-0.301821
-0.974305,-0.1433,-0.535919
0.379662,0.291856,0.746828
-0.158468,-0.200556,-0.770061
-0.121661,0.0827977,0.467698
-0.0635573,-0.0378597,-0.411755
-0.0464536,0.157291,-0.0762664
0.0377152,-0.0741299,-0.201866
1.18737,-0.959238,0.0923477
-0.535365,0.356541,-0.0102019
0.101677,0.155884,0.705317
-0.0301808,-0.000646336,-0.554002
-0.00757972,0.0220193,0.220185
0.00341691,0.0955096,-0.0622331
0.160683,0.0891111,0.0919216
-0.11428,0.714483,-0.207723
0.0515275,-0.34914,0.556126
-0.0909417,0.16351,-0.223499
0.0406218,-0.145253,0.0876395
-0.016627,0.0691106,-0.159547
-0.0891744,-0.0404452,0.0440753
0.0363181,-0.705433,-0.0323115
-0.0176929,0.177863,-0.0666003
-0.0179498,-0.327039,0.0397405
-0.15941,0.649739,-0.14621
-0.215189,-0.289969,0.00291445
0.0966649,-0.0824675,2.25137
-0.0455329,0.0604019,-2.13936
1.13153,-0.0118939,0.478921
-1.95355,-0.07385,-0.168308
0.880976,0.117708,0.681005
-0.392139,-0.345873,-1.07145
0.428154,0.861704,0.951541
-0.18041,-0.492097,-0.454613
0.021178,0.266914,0.738303
-0.00954893,-0.849941,-0.360797
0.0202586,-1.05368,0.071967
-0.0122158,0.529541,-0.0244063
0.0513415,-0.260285,0.0213355
-0.675069,0.126109,0.239697
0.823217,0.429498,-0.186625
-0.0550302,-0.302216,-0.418557
0.0210301,0.123361,0.872115
0.0133659,0.207932,0.377981
-0.00601548,-0.305194,-0.0738211
-0.0542879,0.166162,0.616882
0.0245453,-0.309313,-0.136699
0.0890426,-0.395852,-2.57217
-0.045683,0.190717,0.575639
0.0152962,-0.0915904,0.0542107
-0.0069382,0.0452108,0.213021
0.0112746,-0.00382343,-0.00346734
0.203836,0.0691916,-0.294207
-0.117473,-0.0521858,0.0792322
0.0661078,0.0562967,-0.206532
-0.0287979,-0.0240673,-0.0516753
-0.629062,0.0155154,-0.143137
0.276264,0.0159128,0.0136613
-0.124796,-0.295127,-0.446298
0.0562631,0.155412,0.319862
-0.0219037,-0.339823,-0.296978
-0.839494,1.18681,-0.212545
0.378528,-0.528545,-0.473012
-0.201796,0.227218,-0.419842
-0.207262,-0.0885103,0.541823
0.107864,-0.111475,-0.286316
-0.00888298,0.0373433,-0.127734
-0.0238713,-0.0392939,0.10842
0.0705552,3.41754,-0.0450514
-0.0373657,-1.73604,-0.199694
0.0168772,0.574777,0.135325
-0.140252,0.329224,-0.067782
0.46104,1.22894,-0.590906
-2.08882,-0.578592,0.197538
0.941749,0.386645,0.447159
-0.391037,-0.320517,-0.886161
-0.664521,0.17557,1.68872
0.298945,-0.0274452,-0.448211
-0.134837,-0.200952,-0.350795
0.116888,0.0731542,0.401217
0.141773,-0.0474059,-0.0917498
-0.0705124,-0.0200415,-0.0475522
-0.233604,0.00432712,0.122257
0.360911,-0.00744283,-0.0961773
0.0179114,-0.0316819,-0.112982
-0.0179375,0.0141066,0.254882
0.0124081,0.0741073,-0.0887347
-2.62e-05,-0.0333277,0.007931
0.0181705,0.0125964,0.016253
-0.00734129,-0.0164222,-0.00391075
0.281666,0.550741,0.116424
-0.651952,-0.294072,0.231261
0.406712,0.179437,0.250746
-0.177874,0.020674,-0.682518
0.0791778,-2.75e-05,0.478754
0.125916,0.00910701,-1.80982
-1.34399,-0.0722442,0.494976
0.762696,0.157604,-0.0196549
-0.338137,-0.272512,-0.674887
0.00696875,0.255571,0.667259
0.00498135,-0.129711,-0.416167
-0.00505788,0.0649852,0.122724
1.73023,1.04714,-0.0255637
-0.161918,-0.499208,-2.40341
0.0815657,0.278802,1.31399
-0.073986,-0.145733,-0.621423
0.0135016,0.0383366,0.206975
-0.00952212,-0.00432342,-0.20217
-0.0132903,0.0320539,0.161355
-0.0674547,1.07519,-0.0460867
0.00977499,-0.560289,0.00162197
-0.006514,0.273982,-0.0095619
-0.0108724,-0.135871,0.00999397
-0.0291909,0.0724879,0.0277076
-0.0669867,-0.0347122,0.0355213
1.6892,-0.0699151,-0.0203263
-1.08135,-0.069254,0.0151307
0.381008,0.159522,0.7432
-0.163708,-0.118095,-0.777868
0.070426,-0.00983205,0.571482
-0.0241413,0.271211,-0.269262
0.0619278,-0.140363,0.129088
0.173362,0.0359733,-0.0535614
-0.0356473,0.592009,0.235448
-0.082067,-0.28854,-0.0330252
0.17345,0.134675,0.0430202
-0.627967,-0.0858431,-0.12933
0.282994,0.0990734,0.16633
-0.139962,-0.0804763,-0.47784
-0.0562637,-0.0557853,0.310436
0.0460811,0.00658687,0.2628
-0.0213929,0.00914183,-0.0851948
0.115721,-0.010338,1.55035
-0.377979,-0.0146034,-1.5321
0.231043,0.0451484,0.461161
-0.0918288,0.092256,-0.426142
0.041607,-0.474248,-0.00308626
-0.30437,0.279514,-0.0699066
0.135641,-0.465709,-0.0388869
-0.431155,0.20412,-0.204106
-0.708935,-0.827052,0.725032
3.84758,-0.674457,-0.555183
-1.64332,0.237249,-0.410013
1.31699,-0.132019,1.13999
-0.601711,-0.0194928,-0.840727
0.305049,-0.31047,0.993165
-0.103622,0.125358,-0.59283
0.068486,0.0156463,0.331572
-0.0308796,-0.0139597,-0.161164
0.0127342,0.0102331,0.0895955
-0.892218,-0.261057,-0.437655
0.425005,0.206949,0.118742
-0.184035,-0.134681,-0.589382
0.222678,0.266005,0.484696
-0.102466,-0.211516,-0.284241
0.574651,0.0170136,0.348526
-0.268065,-0.0654612,-0.232583
-0.0769999,0.094523,0.406243
0.117291,-0.0398225,-0.424717
-0.0631583,0.00686099,0.315217
-0.169056,0.00296959,0.0397791
0.07642,0.0214392,-0.125711
0.00883732,-0.130167,-0.886049
-0.00257722,0.103253,0.289471
0.01347,-0.0847255,-0.0667024
6.92996,0.361821,-0.0137404
-3.06928,-0.284152,0.0907287
1.7433,0.197444,0.791454
-1.56917,-0.398804,-0.973251
0.712386,0.296023,0.973267
-0.274824,-0.212684,-0.954668
0.119073,0.143083,0.939546
-0.120906,-0.0844174,-0.432812
0.0607497,-0.48469,-0.905866
-0.0305056,0.431324,0.128621
-0.00717797,-0.203362,0.021512
0.155126,0.0427858,0.370357
0.168285,-0.118723,-0.0869887
-0.0731064,0.0432654,0.16087
0.0235911,-0.100895,0.0928359
0.00297211,0.0575563,-0.103961
0.0557268,0.0153299,-0.0105846
-4.78e-05,-0.421365,0.00485897
-0.306968,0.20964,0.0596515
0.134546,-0.087713,-0.0929926
-0.0560335,0.398072,-0.210216
0.0493547,-0.195229,0.135211
0.0664365,0.169273,0.0316657
0.0136603,-0.0923229,0.0310584
-0.15211,-0.0334785,0.0455758
0.0331821,0.0324907,0.0384164
-0.197185,-0.000640164,-0.00739928
0.676471,0.0207509,0.0516447
-0.304426,-0.0713028,-0.217849
0.154189,0.0694631,0.524776
0.0407176,0.809,-0.343582
-0.0219203,-0.439835,0.198423
-0.142602,0.194912,-0.0152238
0.0565384,-0.126072,-0.066172
-0.0258177,0.0524214,-0.0512726
0.350112,-0.159759,0.057408
-0.0921024,0.0481006,-0.0149248
-0.0869407,-0.0287066,0.368333
0.0685054,-0.0193709,-0.168807
0.00879952,-0.025848,-0.0262381
-0.12353,0.041764,0.0799121
0.0555706,-0.0406894,-0.0202505
-0.658634,0.0149175,-0.11948
0.30058,-0.062964,0.0737138
-0.138675,0.0019512,-3.56546
-0.183512,0.0124503,1.03507
0.0487116,0.132275,-0.350804
-0.020582,0.27353,-0.185496
-0.00762641,-0.201364,0.292394
0.00612591,0.1102,-0.0260186
0.0141183,-0.056686,0.00516874
-0.06573,0.28859,0.0162213
0.0265919,-0.135026,0.0504066
0.974486,0.0655353,-0.0128689
-0.439207,-0.128112,0.0374658
0.137306,0.0592365,0.629916
-0.0618877,-0.0759403,-0.45099
-0.211947,-0.279078,-0.0826165
0.240909,0.162461,-0.0541745
-0.103545,-0.126872,-0.151464
0.174701,0.10268,0.284207
-0.00534003,-0.0694955,-0.130229
0.0083532,1.39428,0.395507
0.0890649,-0.677602,-0.0530814
-0.0394553,0.213936,0.0193092
-0.0112493,-3.20077,0.0653028
-0.10215,1.64074,-0.0417664
0.037056,-0.818094,0.754413
-1.58946,0.413714,-0.267476
1.32551,-0.1834,0.162066
-1.10125,-0.0309509,-0.747317
0.496498,0.0926941,0.837646
-0.452593,0.623035,-0.952325
-0.627038,-0.860068,1.41899
0.282669,0.648227,-0.800697
-0.13028,-0.453862,-0.268739
0.0583344,0.242704,0.280832
-0.00976028,-0.0567847,-0.10668
-0.0192451,-0.0920807,0.0697076
0.0141126,0.100158,-0.0374583
0.00715723,-0.0346609,-0.015353
-0.00698141,-0.00247598,0.0272079
0.000868816,0.677511,-0.0143831
0.0152172,-0.395683,-0.00954839
-0.00684251,0.386068,-0.129535
0.00348785,-0.194194,-0.00440277
-1.34021,0.0766861,-0.00495554
0.604306,-0.0735606,0.124024
-0.267136,-0.108767,-0.764395
0.1202,0.0823557,0.676032
-0.0504067,0.322804,-0.380633
0.713378,-0.15532,-0.0988627
-0.321592,0.00139651,-0.0165342
0.174455,0.118003,0.485903
-0.140071,-0.0739707,-0.127988
0.00123509,0.0528969,0.164646
-0.0116151,-0.0414362,-0.158828
-0.100774,-0.100466,0.370016
0.0454379,0.0611009,-0.0951392
-0.101921,0.0988437,-0.0549255
0.0454192,-0.0486106,0.270423
-0.317304,0.174034,-0.144751
-0.307943,-0.291489,0.0633
0.108003,0.17867,-0.47383
-0.170197,-0.10125,-0.125336
0.0489043,0.446822,0.123513
-0.0449831,0.174516,-0.171546
0.0159483,-0.0615494,0.079457
0.107082,0.0294763,-0.0422972
0.208299,0.00761282,0.0290862
-0.0557564,0.0186371,0.0914903
0.0204947,-0.00385353,0.58418
0.326206,0.173698,-0.13216
-0.506021,-0.120643,0.0745531
-0.600206,0.0982353,-0.174072
0.272551,0.0182181,-0.375538
-0.12289,-0.0230362,-0.60364
0.0551395,0.0590559,0.349233
-0.0248584,0.0330028,-0.176781
-0.430338,0.0174484,0.0860199
0.0392739,0.0321901,-0.0398466
0.170216,0.676841,-0.138592
0.0319476,-0.360906,0.0630907
-0.0520227,0.178836,-0.150021
0.745896,0.471449,0.246257
-0.459094,-0.316734,-0.0997702
0.188346,0.204221,0.522953
-0.0824225,-0.119049,-0.500834
-0.133486,0.0644242,-0.0388322
0.0485707,-0.0332171,-0.0401093
-0.0224184,-0.053553,-0.0952573
0.003929,0.0588307,0.0446949
0.0642699,0.0409881,-0.0490036
-0.00814616,-0.0913622,0.0134531
-0.129172,-0.269337,0.0455152
0.0265863,0.152025,-0.00856011
-0.0114036,-0.107726,-0.0945974
0.00511178,0.13146,0.0395852
