ch0,ch1,ch2
1.43589,0.0257066,0.0980234
0.36611,-0.883738,0.024223
0.0938874,-0.218199,0.500978
0.420336,0.143716,0.341728
0.0324755,-0.404906,0.456018
-0.0123928,0.45651,-0.672207
-0.00251335,-0.0538198,-0.179096
-0.00423309,0.318011,0.446512
-0.170777,-0.188536,0.146356
-0.0445936,0.239302,0.048949
-0.01604,0.00705462,-0.0756797
0.0178695,-0.0147926,0.0406081
-0.456823,-3.45794,-0.0635054
-0.151312,0.0158539,-0.0141673
0.113891,0.285368,-0.240741
0.669885,-0.186851,-0.167175
-0.173554,-0.484755,0.0925355
-0.0176302,0.408795,0.324586
-0.0988093,-0.0456736,0.498629
-0.0882136,0.0944124,0.140803
-0.0888682,0.0702713,-0.00977868
-0.0303002,0.0865406,-0.0151199
0.0911763,0.00661518,-0.0523052
0.0595075,-0.0801618,-0.0935281
0.0152597,-0.143171,0.245058
-0.000887711,1.13619,-0.190465
-0.000227327,-0.141905,-0.045648
-0.000177083,-0.179816,-0.00362375
0.0498324,0.0310016,-0.0108331
-0.0124309,-0.0281468,0.352314
-0.00318341,0.0177513,-0.152112
-0.000918463,-0.377643,-0.0573397
-0.000249518,0.0547465,0.512981
0.00148398,0.0287101,0.164527
0.00115227,0.446505,0.179468
0.238141,-0.0321722,0.0312159
0.0609191,0.476954,0.173174
0.396362,-0.177815,0.176937
0.0986416,-0.346106,-0.664809
0.0143576,-0.0140703,-0.661311
0.00377901,0.965865,-0.147379
0.00545824,-0.180296,0.0213433
0.00335761,-0.0266014,0.00668855
0.21651,0.00208215,0.00710978
0.203344,-0.204911,1.49157
0.0641611,-0.171784,0.52072
0.0126261,-0.086993,0.231465
0.00313151,-0.000398079,0.0985075
0.283156,-0.00218932,0.042353
0.0735953,-1.16159,0.0144056
-0.206361,0.0649737,0.15204
-0.0856349,0.964642,-0.184626
-0.0411912,-0.00510076,-0.163929
0.142415,-0.0309319,-0.110509
0.0363475,-0.00583727,1.37234
1.16379,-0.434842,0.48816
0.32634,-0.846432,0.128058
0.0837656,-0.187562,0.395373
0.0131799,-0.171706,0.288522
0.095259,0.0262093,0.144519
0.0229998,-0.108029,0.145321
-0.0500828,0.00384685,0.0763358
0.00551237,-0.0924876,0.524085
0.00141185,-0.0193502,0.131382
0.168479,0.85386,0.0487828
0.0431052,-0.394296,0.0524189
-2.32756,-0.291955,-2.99934
-0.546871,0.746375,-0.842589
-0.802121,0.367031,-0.411688
0.15893,0.673885,-0.560981
0.644914,-0.230466,-0.549569
0.157366,-0.547179,-0.252121
-0.117696,-0.0723819,0.116402
-0.302823,0.125379,0.0762408
-0.0110939,0.106548,-0.039132
-0.00366669,-0.00440257,-0.159806
-0.0223623,0.171285,-0.0937821
-0.00716902,-0.00273696,-0.0301619
0.909152,0.0195009,-0.0281998
0.236996,-0.663594,-0.0932717
0.102162,-0.420218,0.401851
0.0730553,-0.0365563,0.812015
0.124337,-0.252295,0.452988
0.151399,-0.0800069,0.174988
0.00290942,-0.228202,-0.0918603
-0.000251382,0.0302549,0.148605
-0.0440939,-0.190911,-0.240246
-0.0472591,0.071919,0.17606
0.136641,0.217867,0.0060426
0.0223596,-0.161144,0.722338
0.0056764,0.0174699,0.289514
-0.0318026,-0.0224213,-0.268958
-0.0290395,-0.767582,-0.418032
0.0415381,0.459085,0.13846
0.00179965,0.156688,-0.200945
-0.0107455,-0.0234123,-0.510269
0.00927124,-0.56413,-0.152291
0.0149108,0.064433,-0.0525109
0.0535773,-0.0237924,-0.161387
0.0142184,0.477387,-0.02462
-0.535741,-0.417246,0.0470739
-0.112156,0.0543957,0.034448
-0.0163464,-0.00639328,-0.287468
0.101354,0.0192083,-0.151229
-0.0346948,-0.102764,-0.0582187
1.59296,-0.30691,0.180787
0.220762,-1.03861,0.0589262
0.0949507,-0.0131108,0.564498
0.0243252,0.0920089,0.340883
-0.00533022,-0.0363264,0.232117
0.0529953,0.139505,0.188884
0.0113423,-0.128252,-0.159151
-1.27121,-0.220078,0.131029
-0.484585,0.728355,0.0444365
-0.11451,0.384375,-0.366407
1.09156,-0.640835,-0.356346
-0.0454744,-0.779416,-0.169218
-0.0116459,0.2168,0.204468
0.302343,-0.004343,1.72027
0.0997764,-0.287504,0.529402
0.0202517,0.0249256,0.290961
-0.282308,-0.0600138,-0.417744
-0.637365,0.518106,-0.444947
-0.205055,0.500224,-0.283055
-0.0575121,0.217684,-0.399829
-1.15245,0.335042,-0.428633
-0.780963,0.842936,-0.134388
-0.197194,0.526857,-0.384683
-0.0573401,0.11324,-0.714541
-0.0576919,-0.0300646,-0.382262
-0.0215418,0.0474549,-0.20429
-0.059179,0.0146264,-0.0417189
0.064638,0.0550973,-0.024777
0.45761,-0.0498159,-0.0383214
1.00882,-0.421857,-0.628051
0.294105,-0.755601,2.0202
0.117025,-0.341929,1.38058
0.343166,-0.0618543,0.185075
0.613275,-0.335446,0.0178746
0.471605,-0.522522,0.202324
0.298932,-0.406882,-0.108672
0.0509896,-0.756434,-0.0223429
-0.396311,0.0598609,0.160139
-0.0340018,0.36522,-0.17643
-0.00879,-0.00786322,-0.348216
-0.00226825,0.0128299,0.152937
-0.0709402,-0.134157,0.00627129
-0.23835,0.583771,0.0938414
0.214638,0.161917,-0.00392124
0.0650268,-0.310818,0.245431
-0.104154,0.12605,0.201538
-0.0207212,0.101994,0.0938343
-0.00245236,-0.0302549,-0.0278352
0.0135833,-0.214483,-0.789375
1.11732,-0.306746,-0.238761
0.286126,-0.561393,-0.0588661
-0.136257,-0.191737,0.843897
-0.0348887,0.276755,0.394323
-0.0359378,-0.00631472,0.0691728
0.00730471,0.299599,-0.118361
0.00280393,-0.327747,-0.0578594
0.00487827,0.0574958,-0.477002
-0.0169841,-0.293642,-0.144005
0.0027299,0.020198,-0.018358
-0.012586,0.376515,-0.0117121
0.0106165,-0.459081,0.0304625
-8.48e-06,0.109543,0.265806
-0.139896,-0.00871566,0.0721798
-0.0234358,-0.0483173,0.026313
-0.0412052,0.0296625,-0.0191405
0.290467,0.0137109,-0.0128539
0.0830759,-0.266127,2.01417
0.0315055,-0.0519703,0.726889
0.00817222,-0.0453974,0.262768
0.00207188,-0.00118892,0.14568
-1.35901,-0.0446246,0.134875
-0.165468,0.981155,0.244926
-0.0962918,0.0167614,-0.426252
0.0627851,0.106942,-0.1899
-0.00995341,-0.110063,-0.596568
-0.00284213,0.0402525,-0.158225
-0.00185463,0.808905,-0.0570719
-0.112474,-0.114487,-0.0304888
-0.0293092,0.124324,-0.0341122
0.00330288,-0.0205775,-0.0696086
-0.00625914,-0.0727216,-0.0119971
-0.203592,0.0191763,0.00437287
-0.0709715,0.0365176,0.00252065
-0.0166157,-0.00186652,-0.106153
0.146725,0.0275809,-0.0226499
0.0959902,-0.145172,-0.0156149
0.0269557,-0.0677188,0.252137
-0.0917817,3.23003,0.122878
0.051083,-0.377488,0.0572463
0.0130831,-0.0271894,-0.414372
0.0019683,-0.00379866,-0.0712576
0.0758886,-0.00278731,-0.0171647
0.0430191,-0.100528,0.00561802
0.023488,-0.027045,0.0335979
-0.146686,-0.310392,1.07981
-0.06032,0.110076,0.659852
-0.510123,-0.421945,-4.34063
-0.1299,0.535204,-1.40389
-0.0332634,0.0598325,0.394398
0.0725836,0.025933,0.101301
0.019541,0.0713798,-0.00193359
2.28e-05,-0.208763,0.158342
0.941388,0.0555739,0.0556388
0.131939,0.618917,0.0856567
-0.204824,-0.970913,0.563877
-0.0752142,0.299888,-0.539155
-0.00481625,0.0294252,-0.269465
-0.0054955,0.000636125,-0.0959967
-0.00996868,-0.00267801,-1.53836
-0.143531,0.319746,-0.343875
0.282744,0.0921952,-0.101287
0.0481829,-0.267126,-0.0847839
-0.113878,0.00244546,0.121721
-0.0293465,0.0939968,0.0602425
-0.0602163,-2.51816,-0.0433577
-0.0166783,0.355182,-0.0445952
0.233736,-0.047951,-0.0115294
0.0509577,-0.139011,-0.0772043
0.0130372,-0.046572,0.14067
-0.00166712,0.282004,0.065059
-0.00113184,-0.0392337,0.0244813
0.0547824,0.00677035,0.00648076
0.0290548,-0.048666,0.0378687
0.00345386,0.243612,-0.724656
-0.0797851,-0.0837992,-0.181622
-0.0206736,0.908547,-0.0673013
0.0524222,-0.153138,-0.0623942
0.0134241,-0.545017,-0.0280481
0.00322968,0.0659175,0.0178798
-0.590102,0.0308932,0.0120086
-0.0529152,0.507899,0.12893
-0.345098,-0.0202976,-0.431204
-0.299128,0.323386,-0.0749077
-0.0819057,0.239504,-0.214241
-0.0209708,0.0931524,-0.219755
-0.00536116,0.00646702,-0.272011
-0.045923,0.089319,-0.11255
-0.0148307,0.0314683,-0.00793598
-0.0261616,0.0534335,-0.0367929
-0.599233,0.0204233,-0.0352001
-0.155123,-0.0230996,-0.0294386
-0.0731215,-0.451946,-0.306903
-0.011359,0.129135,-0.300204
-0.003215,-1.30331,0.226797
0.0887054,0.190136,0.0441791
0.0564638,-0.136516,0.0388704
0.0872152,0.0122342,0.0825102
0.198779,-0.0561843,0.0546758
0.0842224,-0.440594,0.0591946
0.0211078,-0.195292,0.221327
0.253149,-0.322707,0.150753
-0.0152519,-0.266491,0.048807
-0.00391027,-0.171884,0.103811
0.0625257,0.0351819,0.0668735
0.0136357,-0.0710823,-0.224378
0.0400368,-0.000435084,-0.229476
-0.0416129,-0.0386629,-0.550273
-0.0264451,0.0842502,-0.125493
0.00952079,0.081953,-0.0362373
0.0385157,-0.162525,-0.0232551
