ch0,ch1,ch2
0.366533,0.379343,0.0255459
-0.356453,0.307002,0.122229
-0.284805,0.25933,0.193492
-0.230318,0.239378,0.089485
-0.182702,0.233194,-2.36034
-0.169533,-0.192643,-2.12457
-0.13445,0.0747928,-1.9186
-0.117488,0.201581,-1.63142
-0.319974,0.111295,-1.30424
-0.184516,0.358737,-1.15428
-0.0778694,0.223885,-1.09438
0.437895,-0.0566567,-0.995876
0.347268,0.245137,-0.868636
0.26876,0.507203,-0.499048
0.19691,0.411896,-0.355148
-0.213703,0.216886,-0.249912
-0.0746657,0.18401,-0.15576
-0.192699,-1.3821,-0.187648
-0.319232,-0.142045,-0.178895
-0.254024,-0.428375,-0.206058
0.126792,0.0834838,-0.282445
0.101874,0.100111,-0.325957
-0.0265194,0.0861941,-0.297127
-0.0572758,0.0438207,-0.419229
-0.0209775,0.0465343,-0.370267
-0.017049,-0.194334,-0.336361
-0.0589666,-0.0400571,-0.370262
-0.0479783,0.104935,-0.563358
0.00331141,0.903183,-0.511546
0.7743,0.018969,-0.463605
0.421457,0.524445,-0.408889
0.309639,0.51539,0.0163535
0.193621,0.317091,0.110844
-1.2621,0.189327,0.164498
-1.07969,1.05719,0.00876408
-0.963541,1.54657,0.94071
-0.622103,0.940889,0.485263
-0.493563,0.530575,1.33026
-0.819146,0.127498,1.82783
-0.622548,0.609102,1.45519
-0.498209,0.785436,1.12514
-0.924745,0.481972,0.789017
-0.754573,0.707024,0.461251
-0.618776,0.636798,0.219753
-0.557431,1.47018,-0.0182101
-0.442046,0.568926,-0.378453
-1.48697,0.450051,-0.420737
-1.1811,1.04968,-0.477106
-0.832616,1.02906,-0.462118
-0.598252,0.767539,-0.634636
-0.338326,0.745885,-0.734604
-0.128033,0.369242,-0.973015
0.22763,0.123598,-0.938464
0.0406587,0.160673,-0.852293
0.0927566,-0.0398565,-0.41947
-0.570852,0.146065,-0.359825
-0.474605,0.406906,-0.297192
-1.07806,-0.108521,-0.392295
-0.739762,0.695139,-1.0935
-0.349386,0.613384,-1.10957
-0.277836,-0.219276,-1.13815
0.338574,0.137202,-1.03981
0.237775,0.25111,-1.65561
0.1889,0.173541,-1.31616
0.150157,0.135233,-1.0647
-0.00144509,-0.0706246,-0.897043
0.00725372,-0.229946,-0.85212
0.734738,0.640133,-0.319267
0.474987,0.332276,-0.177302
0.449409,0.395169,-0.0370919
0.356017,0.383321,-0.243969
0.836499,0.310765,-0.113368
0.674675,-0.376965,-0.0260721
0.565946,0.494276,0.154956
0.475406,0.420697,0.0256328
0.378547,1.39673,0.148935
0.0282754,0.510904,0.240083
0.29195,-0.0574908,0.307348
-0.0259931,0.33664,-0.331955
-0.0192551,0.0751424,-0.20947
0.00788679,0.0282391,-0.0679972
-0.0525753,0.0864533,-0.0288519
-0.0413875,-0.0489764,-0.0236179
0.126473,-0.243952,-0.0178386
0.100293,0.0362465,-0.019308
0.00935473,0.169723,0.868664
-2.4714,0.0386837,0.788548
-2.05164,1.63853,0.699277
-1.64762,1.94587,0.471839
-1.32035,1.58483,0.209157
-1.13553,1.18437,-0.57408
-0.895112,1.95053,-0.752601
-0.728816,0.962995,-0.895768
-0.578089,0.672951,-0.584483
-0.427116,0.437008,-0.680128
-0.401306,0.39006,-0.013835
-0.320946,0.473956,0.52375
0.750668,0.304797,0.36647
0.662116,0.244062,0.249678
0.308626,0.488857,2.78447
0.244693,0.299459,-0.0874937
0.212031,0.226032,-0.0868527
0.355809,-0.0193014,-0.297092
0.282491,0.235109,-0.83803
0.209082,0.189908,-0.913812
0.126818,0.239781,-0.7532
0.127409,0.130869,0.336052
0.104105,0.108943,0.351877
0.0687657,0.0904735,0.331883
0.0538561,0.0930315,0.317877
0.035499,0.479616,0.173653
0.0662049,0.116246,0.280445
0.0196559,0.067443,0.250657
0.0270959,-0.0169973,0.759791
0.0832296,0.0146489,0.673337
0.0774988,-0.231582,0.446548
0.00339788,0.00334861,0.245096
0.246004,0.347625,0.395732
0.163888,0.230879,0.391356
0.13772,0.147924,0.526745
0.0664603,0.109686,0.69652
-0.477841,-0.0137045,0.648097
-0.377782,0.343906,0.791323
-0.29722,0.308249,0.622471
-0.235745,0.21098,0.483707
-0.184844,0.733711,0.355126
-0.173845,0.383123,0.259275
-0.177968,0.191693,-0.200381
-0.141606,0.121448,-0.220358
0.583701,0.3663,-0.191553
0.516978,1.20923,-0.202579
0.395909,0.578554,-0.116094
0.331401,0.38074,-0.0118081
0.251858,0.309633,1.19959
0.190165,0.554894,1.24321
0.21425,0.255717,1.22847
0.15541,0.196315,1.12299
-0.347235,0.139424,1.05713
-0.34985,0.24063,0.961262
-0.277366,0.284055,0.761052
-0.219744,0.240578,0.581949
0.0171496,0.1902,-0.04685
-0.0231104,-0.0489858,0.0508136
0.0208097,0.00542511,-0.249909
0.0242314,0.00343297,0.197725
0.0188849,0.0171217,0.199276
0.0733709,0.130936,0.1862
0.0701021,0.140419,0.131285
-0.00852752,0.351498,0.149353
0.116321,-0.563711,-0.270412
-0.0897439,0.257447,-0.19041
-0.0711467,-0.096436,-0.142089
-0.0564201,0.0353058,0.23863
-0.0370848,0.0441751,0.194099
-0.0675849,0.0540583,0.306664
-0.0535998,-0.0436869,0.262503
-0.0427832,0.0500282,0.219362
0.0652015,-0.565117,0.18051
0.00128585,0.0964798,0.149381
0.00105818,-0.119404,0.14516
-0.000943726,1.08065,0.0807781
-0.21946,0.189721,0.325277
1.74249,0.181393,1.81677
1.38177,1.18833,1.51664
0.767186,1.15736,1.72034
0.88789,0.732864,1.48996
0.581401,0.726881,1.00588
0.466158,0.494594,1.0719
0.433904,0.404963,1.48011
0.316826,0.477211,1.41436
0.243246,0.281218,1.35579
0.177127,0.216115,1.21417
0.140247,0.142354,0.173434
-0.315876,0.115308,0.690462
-0.43915,0.234147,0.641034
-0.348529,0.337751,0.535599
-0.164241,0.100906,0.374987
-0.105032,0.133561,0.248841
0.433958,0.0953534,0.181107
0.377566,0.306739,0.066143
0.28606,1.48716,0.223873
0.226663,0.479688,0.257827
-0.657283,-0.298546,0.294519
-0.60992,0.54293,0.369981
-0.589906,0.407547,0.165698
-0.46582,0.427858,0.049123
-0.342212,0.359132,-0.0529689
-0.288974,0.313954,-0.324055
-0.249542,-0.299012,-0.408036
-0.5678,0.0699709,-0.444786
-0.45048,0.289349,-0.369539
-0.355707,0.370191,-0.498053
-0.27322,0.308183,-0.541603
-0.264618,0.24025,-1.21649
0.576422,0.221664,-1.2047
0.627783,0.295081,-0.977446
0.497752,0.242206,-0.729358
0.38007,0.41932,-0.401676
0.298074,0.298851,-0.265617
0.236721,0.255551,-0.147408
0.187722,0.162781,-0.436646
0.16017,-0.155964,-0.375638
0.172486,-0.251715,-0.360659
0.391809,0.0671047,1.03041
0.461713,0.937051,0.948731
0.366009,0.487823,0.929559
0.296102,0.635002,0.926395
0.22901,0.316933,0.76697
0.161358,0.212664,0.746763
0.825651,0.153984,0.709504
0.645026,0.417758,0.664967
1.30045,0.508353,0.719578
1.02702,0.941592,0.771441
0.816052,0.868856,0.909174
0.77643,-0.398102,1.13236
0.615718,0.517145,1.7673
0.494347,0.566495,1.54558
0.390616,0.438697,1.79929
0.29901,0.345321,1.70541
0.236662,0.262532,1.59732
0.160249,0.202128,1.48177
0.561257,0.145931,1.37495
0.444611,0.0808579,1.25488
0.863799,0.216653,1.17555
-1.25091,0.590516,1.5421
-0.991985,1.84907,1.54597
-0.768908,1.00479,1.0963
-0.612289,1.35904,0.787522
-0.354383,0.617374,0.95042
-0.254853,-3.95476,0.687764
-0.204171,-0.604972,0.575999
-0.153678,0.0173477,0.449854
2.10139,0.655057,0.350673
1.66802,1.42949,0.274262
1.32545,1.38804,0.442617
1.04257,1.05472,0.624589
0.82701,0.898585,1.08601
0.441528,0.732926,1.27591
0.349356,0.322495,1.29539
1.76136,0.357888,1.50369
1.51833,1.24374,1.69607
1.23044,1.16611,1.73064
1.11028,1.12459,1.76623
1.54679,0.901353,1.78321
1.24754,1.2133,2.83914
1.87741,1.04497,2.74596
1.61124,1.37857,2.67867
1.2782,1.49295,1.60543
1.522,1.70402,1.65932
-0.10615,1.4235,1.82231
-0.102829,0.37036,1.71309
-0.0796671,0.133803,1.51837
-0.139055,1.06649,1.27524
-0.110652,0.300352,1.10865
-0.113814,0.141351,0.404242
-0.118282,0.0677037,0.331182
1.9007,-0.0992628,0.229527
1.53198,1.2477,-0.205657
1.21486,1.28614,-0.0244242
1.19088,0.943872,0.215355
0.943041,0.957564,0.41094
0.817236,0.811891,0.582818
0.652394,0.700108,0.70797
0.947705,0.377396,0.79764
0.465289,0.263227,0.855636
0.413875,0.329577,0.908772
0.32839,0.339456,1.00304
0.105381,0.30452,0.958106
0.204506,0.11691,2.40239
0.0957844,0.633554,2.81498
0.500512,-0.0701357,2.39124
0.410419,0.299049,2.13222
0.359107,0.330355,2.00323
0.284827,0.302505,2.02941
0.299877,0.248513,1.80531
-0.411563,0.179589,1.6662
-0.326332,0.229943,1.54429
-0.283582,-0.182176,1.27096
-0.222625,0.179826,1.08231
-0.176554,0.121297,0.917288
-0.116569,0.140667,0.0125167
-0.151211,0.177143,-0.0302943
0.502178,0.134788,-0.0389282
1.64027,0.0126031,-0.0699577
1.29985,1.08721,0.00371466
1.03079,1.07421,0.237802
0.819809,1.33572,1.46845
0.852107,0.806687,1.50023
1.35828,0.663001,1.49991
0.90181,4.48157,1.4539
0.691872,1.56668,1.5155
0.428831,0.768015,1.35462
0.202274,0.334102,1.52905
-0.280121,-0.0682982,1.45977
-0.217364,0.171891,1.54463
-0.328073,0.177894,1.29355
0.0795416,0.226784,1.09263
0.138018,0.102809,0.890082
0.000269058,0.109961,0.803399
-0.109126,-0.488223,0.735202
-0.109503,0.427639,0.692486
0.187543,-0.572843,0.664588
0.0873958,0.109376,0.561808
-0.263859,0.0538711,0.547537
-0.209255,-1.10794,0.504624
-0.160736,-0.187128,0.36301
-0.155858,0.200926,0.499648
0.301108,-0.281904,0.40481
0.240172,0.116106,0.281845
0.199757,0.38804,0.284913
0.0957901,0.0425369,0.277717
0.0759562,0.0887257,0.1696
0.0598506,-0.345961,0.321746
-1.12572,-0.0285425,0.616556
-0.890326,0.733955,0.788204
-1.2842,0.732869,0.48428
-1.01839,0.925954,0.364695
-1.12781,1.01057,0.137696
-0.0705512,0.354695,-0.908262
-0.0524749,0.279668,-1.01495
0.0222942,0.0885961,-1.51872
0.0952967,-0.0581419,-1.44495
-0.15678,0.057569,-1.27218
-1.31236,0.132211,-0.836804
-1.0443,0.895651,0.0238536
-0.755928,0.854254,-0.242277
-0.599383,1.29724,-0.45472
-0.426863,0.650434,-0.503735
-0.256338,0.275243,-0.577077
-0.535673,0.827154,-0.677905
-0.422413,0.562037,-0.627764
0.425462,0.38964,-0.667892
0.318825,0.209586,-0.69782
-0.582565,0.330532,-0.519334
-0.463227,0.436232,-0.403169
-0.377377,0.385295,-0.485016
-0.29194,0.31332,-0.534525
-0.302582,-0.0549848,-0.559318
-0.239876,1.06603,-0.561232
-1.28052,0.370309,-0.575128
-0.953186,0.997387,-0.530787
-0.356291,0.794407,-0.6513
-0.0639164,0.640629,-0.756098
-0.398562,-2.63007,-0.750172
-0.312811,-0.272454,-0.790817
-2.90501,-2.16216,-0.615034
-2.30143,1.50477,-0.616085
-1.82509,1.84265,-0.603871
-1.54606,1.57719,-0.709317
-1.22198,1.00549,-0.565897
-0.968777,1.006,-0.743435
-0.685323,0.835265,-0.713658
-0.543262,0.618015,-0.590665
-0.429514,0.614027,-0.675468
-1.07649,0.369467,-0.720942
-1.00965,0.825442,-0.867794
-0.811437,0.857678,-1.7365
-0.640863,0.75591,-2.02264
-0.508211,0.507518,-1.07672
-0.064915,0.388047,-1.09267
-0.117365,0.106044,-1.10975
-0.0944475,-0.0629873,-0.960196
-0.0732381,-0.0114069,-0.861905
-0.0593192,-0.0340873,-0.788122
-0.0348693,0.0344108,-0.829356
-0.0462259,-0.000372835,-0.743867
0.249878,0.0562656,-0.665256
0.194892,0.158145,-0.645074
0.293524,0.694271,-0.582141
0.232765,0.329986,-0.468735
0.516395,0.218536,-0.346543
0.136213,0.159929,-0.187301
0.121821,0.175783,-0.0503946
0.0885105,0.255906,0.399519
0.0714288,0.104904,0.382243
0.226354,0.101876,2.37708
0.0316987,0.642499,2.37184
-0.205922,0.0768486,2.02939
-0.262809,0.196273,1.79923
-0.206764,0.210985,1.54533
-0.835709,0.177934,1.28747
-0.662636,0.442889,1.0297
-0.738269,0.525424,0.430839
-0.735065,0.59184,0.243748
-0.587946,0.642955,0.275766
-0.460734,0.495401,0.0911666
-0.389947,0.395142,-0.811332
-0.321145,1.26913,-0.833971
-0.254679,0.46068,-0.423257
-0.203991,0.278809,-0.450459
-2.07916,0.192997,-0.391477
-1.65676,1.24806,-0.155371
-1.31376,1.3417,-0.342877
-0.909532,1.13278,-0.571379
0.135629,0.421033,-0.764455
0.137228,0.957989,-0.861812
0.108872,0.259878,-0.729734
-0.00346022,0.089578,-0.622798
-0.00267337,0.0207639,-0.540868
0.0451341,0.0337556,-0.856852
0.23805,0.0774755,-1.64846
0.12051,0.172985,-1.10059
0.0968869,0.437303,-0.825351
0.131087,0.167783,-0.786724
0.748282,0.119639,-0.740495
0.595065,0.538696,-0.588041
0.456014,0.493631,-0.605755
0.32883,0.396835,-0.470101
0.256199,0.302448,-0.261089
0.175462,0.200755,1.91219
0.195609,0.115981,1.71041
0.277386,0.152343,1.648
0.258055,0.21317,1.50731
0.374087,0.212131,1.36466
0.287311,0.249433,0.827916
0.233343,0.575915,0.832388
0.179351,0.265898,0.775424
0.142236,0.215186,0.733249
0.296615,0.150541,0.846631
0.235216,0.12057,0.65741
-0.461958,0.179565,0.655047
-0.367953,0.346541,0.640758
-0.328014,0.422501,0.440231
-0.603674,-0.12663,0.310098
-0.528092,0.167409,0.1525
-0.330136,0.46517,0.00484939
0.213133,0.198977,-0.113863
0.157324,0.0536211,-0.177225
0.225522,0.135946,-0.10788
0.342403,0.174548,0.00524633
0.115523,0.372742,0.0559718
0.0916051,-0.82054,0.145473
0.072635,-0.0342355,0.354685
0.0581126,0.093895,0.37613
-0.358735,0.0448313,0.355273
-0.288737,0.216459,-1.86039
-0.110603,0.322673,-1.7378
0.11338,-0.0240631,-1.62
0.704129,1.21387,-1.46082
0.554537,0.748741,-1.26482
1.09316,0.264908,-0.242933
0.896414,0.776279,-0.122418
0.459763,0.746977,0.102797
0.408774,0.534521,-1.27685
0.31979,0.355715,-1.6593
0.267583,0.284154,-1.37193
0.212088,0.232127,-0.931894
0.344572,0.180681,-0.790931
0.274938,0.253333,-0.657387
0.215774,0.251592,-0.816391
0.260964,0.192096,-0.636258
0.20863,0.218738,-0.513089
0.158403,0.188266,-0.396676
0.333994,0.141739,-0.302926
0.258052,0.734511,-0.230661
0.178774,0.420525,-0.123342
0.12606,0.221762,-0.0489493
-0.214759,0.0207719,-0.372573
-0.187236,0.321846,-0.0937118
0.495917,0.188054,-0.230372
0.318335,0.365942,-0.141947
0.252443,0.236352,-0.0135428
0.0640975,0.209569,0.0649244
0.0279805,0.506769,0.133094
0.372464,0.152648,0.0877921
0.367386,0.276682,0.0841628
0.268615,0.298776,0.138854
0.213014,0.226824,-0.0298198
0.112566,0.212336,1.03774
0.0410389,0.104064,1.239
-0.0440172,0.0213965,2.29255
-0.107113,0.297889,2.03642
-0.081479,0.128962,1.63607
-0.0433581,0.166411,1.03811
-0.0227447,0.0103298,0.88997
-0.0185232,0.0124704,0.773758
-0.265152,0.0392395,0.647641
-0.210298,0.183836,0.563606
-0.245733,0.175843,0.265143
-0.126419,0.197226,0.228307
-0.0830223,-0.605243,0.191372
-0.0241724,-0.0519468,0.139497
-0.0233968,0.00594732,0.162321
-0.61253,-0.433461,0.313477
-0.39785,0.358919,0.0876156
-0.131077,0.425942,0.362218
-0.430309,0.795815,0.58736
-0.340977,0.44047,0.603997
-0.100497,0.352944,0.500155
-0.204176,-0.418174,0.757513
0.390435,1.3667,0.634097
0.305367,0.525361,0.473574
0.117794,0.3099,0.52365
0.351482,0.138424,0.534169
0.281284,0.186558,0.500306
0.195199,-0.14241,0.50323
0.222893,0.112125,0.225548
-0.57133,-0.114059,0.319776
0.145134,0.387078,0.403894
0.0607092,0.143953,0.229908
0.050482,0.0800114,0.235863
0.033699,0.0488405,0.103672
0.0350251,0.0179698,0.982319
0.0977804,-0.00162379,0.991862
0.0216164,0.0860654,0.872961
0.0657681,0.0856888,0.796108
0.0496127,0.253043,0.705503
0.00679727,-0.173993,1.05926
0.00426571,-0.0338018,0.670594
-0.0980062,-0.00377546,0.585498
-0.128093,0.33121,0.483792
-0.0160756,0.149361,0.447001
-0.0130912,-0.560011,0.358275
0.138371,-0.109795,0.312867
0.117779,-1.02825,0.426003
-0.0145949,0.054703,0.409121
-0.695171,0.0203396,0.288857
-0.583737,0.487717,0.157759
-0.461067,-1.45363,0.259182
-0.36563,0.018585,0.0950352
-0.347147,0.0989233,-0.0213277
-0.171398,0.249223,0.496007
-0.667939,0.247009,0.302332
-0.729076,0.345597,0.245379
-0.577959,0.788918,0.107544
0.597443,0.535979,0.0820176
0.480871,0.537807,-0.144354
0.279755,0.409144,0.654707
0.242665,0.265301,0.687748
0.224353,0.364841,0.672884
0.260406,-1.54196,0.854068
0.199619,-0.0930358,0.468067
0.107153,0.12694,0.468412
0.0851384,0.153424,0.462415
0.0746772,0.105448,0.444505
0.467466,0.0422561,0.44231
1.28318,0.315416,0.477058
0.978179,0.697119,1.72558
0.761403,0.787714,1.75195
0.603775,0.675759,1.72043
0.477241,0.413593,-1.2637
0.389922,0.236731,1.16567
0.320672,0.288287,1.09291
0.256012,0.265468,1.05589
0.44583,0.221488,0.937221
0.35315,0.45669,0.948293
0.164021,0.223457,0.999853
-0.25001,0.150892,0.972599
-0.306942,0.194904,1.13458
-0.357282,0.252754,1.24533
-0.951433,-0.0763721,1.0318
-0.725328,0.623367,0.858299
-0.574556,0.591856,0.598421
-0.463187,-0.13131,0.371949
-0.437782,0.433954,-0.0568581
-0.742306,0.313681,0.313336
-0.666454,0.464444,0.168677
0.102513,0.506136,-0.145354
-0.999252,0.167346,-0.270668
-0.792132,0.694639,-0.21517
-0.587046,0.897632,-0.266146
-0.465282,0.581551,-0.123427
-0.372153,0.32699,-0.228177
-0.249809,0.309827,-0.881789
-0.332413,-0.637575,-0.866742
-0.246461,-0.0523092,-0.824845
0.0974023,0.153092,-0.990388
-0.0356919,0.096282,-0.891424
-0.0834073,0.0491273,-0.759578
-0.0658916,-0.0327907,-0.840252
0.0446516,0.034787,0.224284
0.275561,0.0342277,0.18276
0.250053,0.19202,0.27716
0.168285,0.209948,0.290223
-0.00494869,0.147841,0.643047
-0.00248985,0.13185,0.605244
0.00434225,-0.149062,0.533322
-0.129857,-0.0261944,0.472668
-0.102957,0.0694405,0.73362
-0.0779784,0.0707764,0.617999
0.0522999,1.82256,0.695327
-0.0557211,0.385235,0.413106
-0.0269098,0.298832,0.266436
-0.181204,0.0753347,0.512073
-0.151459,0.0932845,0.276261
-0.120157,0.248816,0.20108
0.254453,-0.0653251,-0.0420232
3.84242,0.143354,-0.0889167
3.04871,2.57467,-0.0716225
2.42981,2.2686,-0.207047
2.02914,2.4012,-0.161443
1.35666,1.80252,0.0154468
1.12074,1.26002,0.22511
0.697289,0.883023,0.0299273
0.985325,0.634405,0.238291
