ch0,ch1,ch2
-0.669334,-0.0880797,-0.0134426
-0.620182,-0.094184,-0.121493
-1.5389,-0.464445,0.443558
0.586186,-0.650065,0.601395
0.82562,-0.295385,1.3646
1.50775,-0.81773,1.0299
0.847033,-0.567317,1.0607
0.540733,-0.316735,1.4513
0.120028,-0.601463,1.33099
0.767207,0.525272,0.991275
0.263706,-0.61907,0.478671
0.110084,-0.0849682,0.761906
0.0527607,-0.0615067,0.325568
-0.0217239,-0.0369757,0.226768
0.0520247,-0.0880989,0.138951
0.0262648,-0.395639,-0.236499
0.0138522,0.0498225,-0.0711598
0.00641243,-0.071939,-0.0138105
0.247718,0.00144965,0.00309379
0.108555,-0.171967,-0.142998
0.0568401,0.160502,0.0354071
0.0376642,-0.0653713,-0.816391
-0.426041,-0.0267256,-0.332814
-0.23646,-0.296111,-0.151337
-0.109611,-0.130983,0.233618
0.100654,-0.0703387,0.243438
0.0536164,-0.0578405,0.227964
-0.00212432,-0.0179834,0.351375
0.299049,0.219207,0.150221
0.156955,-0.263782,0.379732
0.0829509,-0.0634224,0.389413
0.0444402,0.841143,0.289166
0.0234609,-0.035729,-2.27253
-0.00348538,-0.00682365,-1.13315
0.00884267,0.0230461,-0.355788
-0.153277,-0.00487601,-0.160167
-0.0935724,0.154968,0.0207682
-0.056271,-0.45056,0.739762
-0.111307,0.0308182,0.404656
-0.0587635,-0.0834652,0.262754
-0.0307587,-0.100577,0.198984
-0.0162123,0.177043,0.667916
-0.00894495,-0.59314,0.327112
0.0119875,0.101509,0.300256
0.499397,-0.0258812,0.145144
0.365761,-0.340731,0.0694034
-2.88761,-0.165005,0.385245
-1.37808,-1.95452,0.26195
-1.382,-1.16272,2.16283
-1.29349,-0.764742,1.96414
-0.683378,-0.770022,1.74692
-0.607747,-0.352762,1.40136
0.0540715,-1.02511,1.12459
0.0624316,0.139302,1.05128
-0.0204383,-0.0664341,0.147636
-0.454524,-0.998791,0.119621
-0.236592,-0.143257,0.212052
0.0587724,0.431248,0.581327
0.0311491,-0.949525,0.422547
0.677558,0.143118,0.148919
0.373285,0.284244,0.39275
0.24816,-0.309027,-0.822149
0.128281,-0.291017,-0.938115
0.0731937,0.368416,-0.214411
0.0375199,-0.117864,-0.00722287
-0.650748,-0.00571749,-0.143765
1.16761,-0.758972,0.549331
0.616746,-0.702958,0.85117
0.326093,-0.367034,0.986019
0.407826,-0.163213,0.870451
0.21566,1.44716,0.697426
0.114973,-0.432749,0.621469
0.0686602,-0.45846,0.436782
-0.116305,0.10341,0.283233
0.293021,-0.097901,0.21855
0.159543,-0.118847,0.186893
0.0615173,-0.16443,0.273642
0.11301,-0.0153371,0.264506
0.0642552,-0.0436478,-0.522015
-0.0523662,0.531415,-0.120682
-0.0273239,-0.131058,-0.00976036
-0.0144401,-0.171048,0.0361698
-0.00387103,0.0360943,0.217034
0.00321922,-0.369626,0.107029
0.0380726,0.0640974,0.0485385
-0.153031,-0.0392063,0.37544
-0.080874,-0.0106602,1.84553
-0.120981,-0.0551333,0.950519
-0.0517167,-0.070289,0.505801
-0.263481,-0.023962,0.271082
-1.19041,-0.0128513,0.26701
-0.637402,-2.60264,0.291738
1.31172,0.207123,0.975257
0.845338,-1.1582,1.35724
0.446805,-0.290621,2.00234
1.77298,0.295042,-0.833075
0.936255,-1.28219,-0.0646559
0.494147,-0.431291,1.2116
0.323401,-0.470505,1.27191
0.173816,-0.143355,1.47029
0.0918206,-0.818182,0.901194
0.0382193,0.0869321,0.535076
0.0201702,-0.118909,0.320512
0.127288,-0.397513,-0.0375694
-0.157351,-0.00719846,-0.00107054
-0.113062,-0.152047,0.0805393
0.1816,-0.0542935,-0.737414
1.71801,0.16633,-0.23336
0.284427,-1.23453,-0.327627
0.156959,0.0146645,1.96816
0.517861,-0.107333,1.0997
0.272575,-0.325005,0.47857
0.124761,0.395898,0.64042
0.257601,-0.0511655,0.485138
0.119183,-0.179807,0.311464
0.0252414,-0.177583,0.325518
-0.00533116,0.0136766,-0.746002
-0.271381,0.228808,-0.304176
-1.51756,-0.224974,-0.112958
-0.648318,-1.01697,0.133946
0.138427,-0.308073,1.18726
0.0742767,-0.0426172,0.994422
0.0384343,-0.289278,0.353667
0.0327852,-0.025928,0.201969
0.0167301,0.067234,0.120079
-0.526926,-0.0565626,0.0184396
-0.45581,-0.344467,-0.041084
-0.233252,-0.256976,0.226487
-0.129146,-0.117211,0.435732
-0.44537,-0.0705645,0.364672
-0.533476,-0.188542,0.219661
-0.196485,-0.115383,-0.390646
-0.459566,-0.0504453,-0.6294
-0.0959347,-0.312835,-0.146441
-0.0393247,-0.0129504,0.0229627
-0.121334,-0.0271374,-0.0494162
-0.0673525,0.509682,-0.0616078
-0.0351992,-0.238363,0.611696
-0.013903,0.384341,0.286168
-0.00568036,-0.078707,0.198315
0.287007,0.00963033,0.100494
0.231402,-0.193329,0.0979656
0.108983,-0.126885,0.251025
0.0570903,-0.0558326,0.277632
-0.0452844,-0.0295581,0.202577
-0.0382277,-0.0315663,0.210728
-0.0201621,-0.0539557,-0.405495
-1.30312,-0.00838762,-0.162723
-0.688575,-1.03465,-0.0606987
-0.363909,-0.297547,1.29806
-0.193838,-0.194907,1.03704
-0.324873,-0.0938901,0.731986
-0.190829,-0.334828,-0.100893
-0.145527,0.426781,0.170695
-0.0769304,-1.11371,0.194476
-1.4835,0.281247,0.200096
-0.787629,-1.40921,0.0790745
-0.405689,-0.303368,1.09417
-0.283754,-0.235024,1.0594
-0.234089,-0.161125,1.25595
-0.0840741,-0.130527,0.796324
1.8017,0.360574,0.0752525
0.975061,-1.31303,0.0840144
0.543746,-0.449204,1.455
0.28737,-0.301125,1.35588
0.197569,-0.119584,1.01578
0.12527,-0.128345,0.617941
-0.0151296,0.0246216,0.422005
-0.00270399,-0.014244,0.415123
0.0763867,0.156227,1.6631
0.00394845,0.35198,0.674506
0.00733931,0.0390258,0.365718
0.202585,0.545205,0.0123098
0.200063,-0.21306,0.0170118
0.105729,-0.0940943,0.427843
0.937636,-0.0571596,0.378718
0.605404,-0.746073,0.247912
0.318394,-0.217049,0.778021
-0.595173,-0.776128,0.920097
-0.318033,-0.451077,0.696243
-0.167834,-0.142256,0.939663
-0.0942362,-0.0881752,0.648584
-0.0498005,-0.0514098,0.703389
0.413253,-1.79841,0.382246
0.273469,0.193962,0.108312
0.388649,-0.184329,0.305404
-0.054434,-0.595885,0.0184596
-0.0287672,0.124865,0.221777
0.220822,0.0808996,0.139927
0.0600208,0.680222,0.0989953
0.756163,-0.367568,0.201622
0.192403,-0.485969,0.134558
0.0733368,-0.050046,0.584758
0.385265,-0.0423002,0.403475
-0.838461,-0.197975,0.51133
-0.39212,-0.539011,0.415254
-0.414294,-0.168805,0.797593
-0.38032,-0.169782,0.726343
-0.200989,-0.147869,0.625325
-0.10626,-0.138151,0.600754
-0.0401609,-0.18407,0.59389
-0.021706,0.00614878,0.346745
-0.014756,-1.40203,-0.0951039
-0.178256,0.292558,0.034106
-0.0924175,-0.189121,0.603188
-1.62671,0.0162002,0.43423
-0.835605,-1.23856,-0.0207696
-0.440891,-0.304216,1.14713
0.0150006,-0.255694,1.11553
0.277365,0.0320332,0.3144
-0.155084,-0.936381,0.161929
-0.0629448,0.0261855,0.367664
-0.0874175,0.973555,0.3206
-0.0604127,-0.193042,0.0375775
0.0118686,0.19019,-0.58562
0.014937,-0.0410486,-0.795786
0.0162927,-0.0033082,-0.354509
0.00853559,-0.0319849,-0.150626
0.0050658,0.254622,-0.0511051
-0.143205,-0.126936,0.0720706
-0.10349,-0.010864,0.607961
-0.0339707,-0.0703171,0.656279
-0.18639,-0.0148124,0.422936
-0.125833,-0.0754683,0.432183
-0.0266937,-0.075953,0.242736
-0.0141246,-0.189635,0.283198
-0.0665755,0.0220966,1.28374
-0.0329231,0.168665,0.587471
0.19745,-0.0913295,0.320646
0.00562833,-0.124311,-0.0102178
-0.358167,-0.0659166,0.0850737
-0.189167,-0.243657,0.296719
-0.169185,-0.0910099,0.430371
-0.0943768,-0.0877188,0.335509
-0.0692497,-0.292036,0.273152
-0.111469,0.0983223,0.160704
-0.0589341,-0.0944525,0.123092
-0.0306715,0.506013,0.443805
-0.15737,0.0627359,0.355678
0.00529054,-0.101548,0.18411
0.218031,0.00748043,0.195631
0.113817,0.268379,0.0932839
0.0603622,-0.124057,0.255372
0.336042,-0.0248985,0.200428
-0.0740243,-0.296163,0.167035
-0.186253,0.00228147,0.314056
-0.107435,0.00478938,-1.32773
-0.0569272,-0.0717926,0.0275347
-0.0145643,-0.0223178,0.667144
-0.00726332,-0.00667069,0.338379
-0.737257,-0.0158895,0.070055
-0.295869,-0.498662,0.0373687
-0.0107618,-0.118802,0.538891
-0.11955,0.189261,0.423054
-0.0537287,-0.114918,-1.66888
-0.066688,-0.0025706,-0.678354
-0.0484439,0.0196644,-0.269501
-0.0726589,-1.09593,-0.0763148
0.282138,0.109169,0.049355
0.0596329,-0.214739,0.185422
0.0312197,0.183624,0.283537
0.025894,-0.0534325,0.171959
-0.0757321,0.274767,-0.957611
-0.0443207,-0.114219,-0.421441
-0.0242121,0.000282314,-0.153231
0.406394,-0.0947793,-0.0698074
-0.0411687,-0.265934,-0.0144652
-0.0218095,1.459,0.30423
-0.0112308,-0.273176,0.130464
-0.00995807,-0.162824,-0.0298915
0.213346,0.126013,0.238867
0.112719,0.931612,0.108209
0.0470081,-0.260124,0.200472
0.069322,0.00123614,0.16792
0.213217,-0.183635,0.160197
0.0379831,-0.15399,0.11219
0.0750917,0.00579558,-0.323533
0.0687196,-0.056311,1.00826
0.0362479,-0.364202,0.514631
-0.0401236,-0.258376,0.0276678
0.0390929,0.215605,-0.286431
0.0436982,0.0316525,-0.396814
-0.0713706,-0.0385235,-0.362952
-0.0527885,-0.0131119,-0.165415
0.484362,-0.0215716,-0.121611
0.223625,-0.0848197,0.320035
