ch0,ch1,ch2
-0.0922382,0.007409,-1.10113
-0.0188447,-0.0830212,1.33555
-0.0179865,0.593394,-0.653552
-0.408051,0.26424,0.657576
-0.258153,-0.255612,0.607193
-0.124684,0.31748,0.145214
-0.0669105,-0.405488,0.055542
-0.188964,-0.256395,0.485381
-0.0832849,-0.139973,-0.0340367
-0.0472123,3.30092,1.3043
-0.0190444,1.49185,-0.167492
-0.00711245,0.67239,0.0511257
-0.158834,0.200079,0.269176
-0.0855851,0.206838,0.198026
-0.0707986,0.276337,0.209418
0.330138,0.0313218,0.202521
0.224725,0.314902,0.339257
0.127217,0.279883,1.15734
-0.0229714,0.156389,-0.66018
-0.012987,0.0530497,0.295971
-0.00694264,0.0153224,0.563279
-0.180624,-0.0208583,0.00741776
0.996836,-0.146375,0.425508
0.570398,0.57889,-0.0566799
0.807583,0.760756,-0.601363
0.319334,1.36035,0.484421
0.618434,0.941801,-0.0423785
0.0979881,1.23088,0.00693169
0.0278489,0.661253,-0.0714891
0.0317259,1.1616,0.560765
0.0179698,0.562052,-0.512712
-1.30104,0.285231,0.984204
-0.871601,-0.335239,-0.318076
-0.434564,-0.834162,-1.15201
0.664157,-0.969528,0.178819
0.452518,0.139444,-0.286233
0.254045,0.469554,0.136191
0.194337,0.909583,0.506882
-0.0396339,0.61491,-0.339588
-0.00917629,0.255903,0.694424
-0.249846,0.0670811,-0.134654
-0.141428,0.503551,0.771648
-0.0802796,-0.0966224,-0.414922
0.00615872,-0.147148,0.605559
0.000705378,-0.0440228,0.0401571
0.174066,0.212485,-0.498115
0.0977699,0.26335,1.55653
0.113882,0.265659,-0.903899
0.113134,0.238004,1.06154
-0.5598,0.360208,-0.474243
-0.316874,-0.00398931,0.623757
-0.179365,0.257782,-0.556692
-0.148757,-0.0469316,0.0449831
-0.0836275,-0.162489,0.0498369
-0.355705,0.0165082,0.346806
-0.184145,-0.275439,0.0703528
-0.0909888,-0.311131,0.127741
-0.048793,-0.270519,0.142892
1.49139,-0.0534639,0.78805
0.848586,0.823249,-0.194203
0.48038,0.889258,-0.287119
0.232659,0.817306,-0.180258
0.134322,0.564303,0.0479835
-0.0129316,0.44851,0.285685
0.198399,0.20253,0.0514573
0.0851407,0.289186,0.382094
0.0485926,0.224688,0.179381
0.815665,0.237228,0.217207
0.6195,0.741442,0.458912
0.352102,0.871588,-1.06806
0.462072,0.637609,0.487746
0.261544,0.433372,0.0237896
0.19834,0.447186,0.51968
0.112273,0.333486,0.322191
-0.0106766,0.270869,-0.277823
0.00192216,-0.110403,0.438987
0.0827364,-0.0918964,0.457053
0.0426878,0.023486,0.193089
-0.107894,0.022933,0.213537
-0.0758106,0.171437,0.206578
-1.39066,0.00192377,0.172606
-0.809635,-0.885706,0.321102
-0.582631,-0.986876,-1.54125
0.497385,-0.965502,0.593502
0.263525,-1.19998,0.198608
-0.218144,-0.178173,-0.475887
-0.0574406,-0.212996,0.534964
-0.0330526,-0.115697,-0.173632
-0.0186982,-0.422939,0.440007
-0.00991296,-0.65963,0.0621709
-0.00469427,-0.2604,-3.41365
-0.00790729,-0.306754,2.94395
0.08254,-0.119861,-1.77367
0.0610484,0.0201153,1.68716
0.022368,0.0723469,-1.04781
0.0121575,0.00339638,1.25768
-0.07734,0.149256,-0.4967
-0.0415634,-0.00770245,0.0289759
0.0167078,-0.0426963,0.236041
0.0370157,-0.00474649,0.223303
0.0441845,0.0129993,0.283166
0.0248082,0.0476901,0.160277
0.407632,0.0239058,0.27527
0.229854,0.402331,0.207314
0.130114,0.347785,-0.285787
0.0698526,0.287609,0.43303
0.0395943,0.201821,0.123847
0.0210212,0.144301,0.262546
0.851139,0.0886525,0.6745
0.489517,0.692632,-0.086246
-0.199583,0.745187,-0.614074
-0.121144,0.0475791,0.297159
-0.352627,-0.0981422,-0.493735
-0.131484,-0.313838,0.865587
0.185303,-0.271752,-0.554089
0.0957162,0.0236133,0.704934
0.0772757,0.100601,0.375512
0.0428144,-0.248262,-0.542805
0.0310301,-0.0782862,0.740227
0.537493,-0.00766972,0.0700261
0.299985,0.44895,0.381531
-0.0177047,0.499951,-0.413973
0.0270352,-0.145278,0.367967
0.0290871,-0.221348,0.616391
0.0470561,-0.0714078,0.0637096
0.134785,-0.00515935,0.379906
0.0446934,0.203139,0.0712578
-0.734608,0.134764,0.351614
-0.30305,-0.51004,-1.21621
-0.178369,-0.482232,0.721914
-0.276984,-0.396059,-0.449443
-0.316249,-0.457464,0.602022
-0.0353482,-0.545161,-0.325438
-0.0194178,-0.350292,-0.179466
-0.00821252,-0.17714,-1.68457
0.0568476,-0.106013,1.65668
0.00116384,-0.0930141,-0.766401
-0.141768,0.109875,1.62961
-0.142303,-0.133257,-0.776258
-0.215319,-0.250467,0.825219
-0.12435,-0.24194,-0.207221
-0.141118,-0.237832,0.365465
-0.0798756,-0.244691,0.0244624
-0.0563323,2.01637,0.268206
-0.0319385,0.958992,0.189318
0.00935685,-0.173851,-0.0782298
0.280448,-0.32166,0.488802
0.535434,-0.0893673,0.0480836
0.303239,1.01604,0.107226
0.172609,0.740449,-0.421419
0.0845676,0.52857,0.361177
0.149676,0.334018,0.0343552
0.444142,-0.0925949,0.0729968
0.230494,0.344759,-0.58424
0.175086,0.396108,0.401194
0.0955295,0.143962,-0.116768
0.0535743,0.316701,0.31844
0.030952,0.456947,0.0264577
0.011064,0.238061,0.321052
0.0779797,0.132806,0.132107
-0.290567,-0.314538,0.325295
-0.198106,-0.437372,0.118302
-0.11231,-0.333756,0.142932
-0.177633,0.411675,0.113023
-0.0958602,0.126558,1.00647
-0.401923,0.20853,-0.52888
-0.227495,0.0362364,0.68096
-0.427539,-0.285798,-0.516641
-0.242319,-0.515173,0.580736
-0.124051,-0.539272,-0.467911
0.999763,-0.360764,0.534169
0.69107,0.458896,-0.107364
0.814171,0.689446,-2.27187
0.4609,0.960956,1.33711
1.20797,0.806088,-1.51505
0.682378,1.17031,1.33367
0.384662,1.3274,-2.00281
0.00700079,0.978736,0.958519
0.00506069,0.243518,-0.892006
0.119822,0.122669,1.08357
0.0423594,0.323678,-0.529327
0.0188879,0.19434,0.259994
0.000731259,0.256041,0.196403
-0.00322743,0.195683,0.455926
-0.0224049,0.173917,0.429324
-0.258742,0.0620425,0.10688
0.116898,-0.203249,-2.83132
-0.700409,0.0192108,2.27728
-0.476154,-0.860064,-1.63948
-0.265469,-0.835617,1.7376
-0.0467625,-0.64118,-1.46336
-0.027378,0.601071,1.17831
-0.01777,0.587832,-0.56012
-0.0100468,0.363643,0.753999
-0.0074714,0.137709,0.1253
0.063164,0.0589819,0.346011
0.0244951,0.748474,0.236376
-0.0818233,0.443526,1.28242
-0.0568766,-0.227035,-0.670616
-0.0321063,-0.321129,0.845263
0.167556,-0.572284,-0.304134
0.504352,0.188121,0.562831
0.279121,0.527423,-0.306855
-0.155898,0.558772,0.0914555
-0.353269,0.106041,0.215761
0.760036,-1.60204,0.122676
0.423686,-0.23252,-0.32244
0.249432,0.235615,-0.0604767
0.845984,0.445132,1.52517
0.447417,0.849502,-0.983816
0.252528,0.68262,-0.358216
0.123374,0.558762,0.14965
-0.0617859,0.365215,0.0489743
0.0161786,0.10985,0.282333
0.130191,0.0932852,0.210755
-0.584154,0.165806,0.217226
-0.236053,-0.411281,-0.87447
-0.134934,-0.42191,0.479438
-0.0757611,-0.310653,-0.228156
-0.0421106,-0.388627,0.881526
-0.246869,-0.224286,-0.460039
-0.142747,-0.31915,0.727714
-0.178102,-0.327546,-0.366394
0.601734,-0.330451,-0.29059
1.385,0.348096,0.264739
0.784051,0.997368,-0.432491
0.279951,0.988733,-0.797694
0.312972,0.830061,0.699579
0.176475,0.673758,-0.333077
0.631658,0.582572,0.283347
1.1206,0.803482,-0.109885
1.10251,1.12861,-0.231013
0.61791,1.29145,5.83369
0.25035,1.08048,-5.3597
0.112563,0.705185,2.56972
0.0636276,0.658312,-1.81428
-0.0428226,0.374065,1.58359
0.145711,0.0295391,-0.827001
0.1109,0.673362,1.01846
