ch0,ch1,ch2
0.0189248,0.0522579,-0.0272749
-0.0700699,-0.756309,0.120762
-1.54751,0.699872,-0.29746
-0.137224,0.525644,0.585026
0.124246,-0.352125,-1.20655
-0.32997,0.391024,0.409831
0.395022,0.613026,-0.0969383
0.0465262,-0.242039,0.0464802
1.82822,0.272196,-0.455796
0.273897,1.29022,0.413745
0.0339794,-0.909507,-0.970268
0.194306,0.804257,-0.109105
0.0269309,-0.674583,0.475623
0.00392902,0.586795,-0.703538
0.000585907,-0.0438146,0.944419
-0.000292519,0.0299299,-0.601232
0.0254709,-0.0696654,-0.531216
0.0567854,0.160216,0.650179
0.012297,-0.243253,-0.377247
0.597219,0.35349,-0.163601
-0.167242,0.125561,0.290729
-0.0330277,0.252783,-0.238253
0.0515266,-0.954656,0.180861
-0.155712,0.0245979,-0.607096
0.361457,0.242021,0.155191
0.0860444,0.078055,-0.0562481
0.0112719,-0.0351304,-0.214644
0.0167987,0.326623,-0.428152
-0.0178698,-0.265623,0.455891
-0.327863,0.241662,-0.41955
0.0177866,0.0207808,0.373235
0.0863353,-0.394412,-0.456478
0.012055,0.174585,-0.00134331
0.00166125,-0.0453446,0.0833463
-0.962249,0.148591,0.514034
-0.190783,0.669712,-0.121126
-0.0363952,-0.442235,-0.288479
-0.00374213,0.370657,-0.238998
0.265178,-0.360107,0.351564
0.0225359,0.480419,-0.536858
-0.0443754,-0.391656,0.391077
0.0811462,0.493403,-0.480248
0.010986,-0.367057,0.590115
-0.25484,0.321621,-0.645712
0.145766,-0.093012,0.584693
-0.0429526,0.184275,-0.581168
-0.0236232,-1.55658,0.362011
-0.113654,1.22411,-0.875991
-0.0110542,0.180082,1.0605
0.122249,-0.172205,-0.606134
0.0115626,0.234287,0.246369
0.00782163,-0.19252,0.032916
-0.00939989,0.170681,-0.176352
1.27443,-0.184016,0.244279
0.51512,1.09581,-0.516768
0.0499184,-2.32914,-0.118201
0.0216318,2.24738,-0.954364
0.0859949,-1.8666,1.1745
0.0196046,1.59629,-1.34722
-0.0408757,-1.35939,1.35012
-0.00606455,1.2167,-1.71159
0.0375577,-1.03736,1.54181
0.0139367,1.03174,-1.42696
-0.0609814,-0.874828,-1.97975
0.000518216,0.8003,0.724609
-0.104388,-0.747315,0.00546393
-0.98392,0.700057,-0.487769
-0.135151,0.137023,0.398975
0.0674267,0.00673923,-0.784408
0.0179268,0.0802703,0.376822
0.319488,-0.0542618,-0.351242
0.579549,0.263302,0.145692
0.0843347,-0.0253618,-0.0662774
-0.0149974,0.0988355,-0.358405
-0.00207859,-0.0782644,0.214577
-0.304544,0.0778071,-0.718217
-0.0419994,0.111789,-0.142634
-0.00586644,-0.879906,-0.114094
-0.000261065,0.759499,-0.423964
0.131121,-0.654212,0.621049
-0.943489,0.654147,-0.617983
-0.0876687,0.107554,0.637073
-0.0278885,0.033521,-0.907476
0.046064,0.0976576,0.480073
0.0068756,-0.082942,-0.183396
-0.110063,0.0863005,-0.551619
0.0516472,0.02429,0.374661
-0.0333303,1.00356,-0.242394
0.00970504,-0.848458,0.890183
