ch0,ch1,ch2
-0.134991,-0.0646383,0.318717
-0.0393884,-0.0667459,0.224432
-0.0625702,0.0218962,0.635516
-0.0213939,-0.0353667,0.121441
-0.00731498,0.0035682,0.29887
-0.542791,0.526409,0.277131
-0.0801988,-0.415964,0.737337
-0.0057676,1.60903,-0.628778
-0.0264364,-0.811313,1.14397
-0.00954395,0.364735,-0.20194
0.00963843,-0.186054,0.617273
0.00151031,1.48945,-0.596223
-0.000914048,-0.749125,0.998016
-0.307224,0.390138,-0.288138
-0.087989,-1.42477,0.657189
-0.029895,0.711056,-0.521757
-0.0081542,-0.621045,0.853466
-0.358511,0.309834,-0.163021
0.327203,-0.00724805,0.56077
0.112244,0.0958455,0.157348
0.0325761,0.0215851,0.337124
0.846535,-0.00231785,-0.0171862
0.289437,0.201925,0.365808
-0.206327,-0.0159029,0.230175
-0.0772013,0.0746182,0.309639
-1.22465,-0.0603048,0.248032
-0.303167,-0.219202,0.0291586
-0.110882,-0.064526,-0.0112431
-0.078856,-0.477325,0.249246
0.0963923,0.216964,0.0665568
-0.417133,-0.0812454,0.438927
-0.127276,-0.0742979,-0.200967
-0.923332,0.110244,0.381195
-0.344737,-0.21723,0.299762
-0.292501,-0.0571196,0.0127447
0.212467,-0.0540687,0.316659
0.623569,0.091382,0.336107
0.209635,0.116733,0.220698
0.131104,-1.1383,0.31161
0.0442439,0.558847,-0.171204
0.0334588,-0.268105,0.686195
-0.0312279,0.186273,0.0083832
-0.509243,-0.106271,0.450459
-0.760337,-0.36142,0.167322
-0.25435,0.236267,0.0834428
1.04845,-0.192744,0.39169
0.360439,0.318412,0.448887
0.108803,-0.0438647,0.104972
0.736201,0.0849622,1.00454
0.253057,0.143164,0.21161
0.0866293,-0.020167,0.129003
0.0312315,0.0156779,0.302741
0.0104467,0.0479012,0.276727
0.000607883,-0.0213914,0.458702
-0.295268,0.0217053,0.116876
-0.0883356,-0.812513,0.828568
-0.0302887,0.368891,-0.39607
0.159474,-0.201164,0.673374
0.0495102,0.13601,0.0227336
-0.675893,-0.815893,0.234893
-0.231199,0.225243,-0.209459
0.411848,0.186934,0.4492
0.135182,0.0238173,0.308935
-0.0242418,0.0109628,0.225923
-0.178335,-0.0542052,0.216387
-0.176744,-0.289142,-1.44203
-0.0631374,0.0943225,0.67056
-0.185884,-0.119713,0.84425
0.272352,-0.00208503,0.477462
0.0908644,0.143139,0.356744
0.0311965,0.0302384,0.30786
0.308171,0.0141212,0.295567
0.445114,-0.400042,0.263834
0.15123,0.303833,0.0534537
0.055367,0.0408838,0.469945
0.0586419,-0.184799,0.336893
0.0193335,0.291021,0.14948
-0.555478,-0.140682,0.439001
-0.161865,-0.00352327,0.152321
0.0161915,-0.0551109,-0.0638413
0.0127095,-0.141493,0.414056
-0.0744267,-0.0414918,0.263388
-0.0262012,0.283196,0.422194
-0.0295771,-0.154961,0.421392
-0.0128052,-0.132113,0.129813
0.213746,0.109399,0.254138
0.430946,-0.38951,0.261306
0.177347,0.315598,0.081497
0.077162,-0.104029,1.48513
0.057361,0.0767869,-0.261812
0.0196126,-0.0160766,0.517244
0.00666261,0.0136809,0.447947
-0.0282918,-1.57015,0.11947
-0.00969093,0.782279,0.79452
1.15092,-0.396454,0.429192
0.459154,0.440745,0.0300464
0.152989,-0.0853909,0.36603
0.0417994,0.125971,0.246246
-0.0503151,-0.0504823,0.399964
-0.0119567,0.319313,0.210308
0.00191448,0.830398,0.434654
-0.29989,-0.415724,-0.667216
-0.0910351,0.116699,0.35932
-0.0495945,-0.325644,0.496202
0.273457,0.164242,-0.00785233
0.0938857,-0.607738,0.477874
0.538934,0.775813,-0.0510245
0.174656,-0.16281,0.725496
0.0573299,0.114678,-0.0191332
0.022297,-0.0148687,0.411066
0.125365,-0.0626429,0.22673
0.0609854,-0.0823794,-0.271809
-0.166839,0.0967078,0.678956
-0.0564334,-0.21758,0.0875657
-0.0192945,0.0935369,0.196241
-0.0144963,-0.0532991,0.329327
-0.0321796,0.372664,0.230745
0.522712,-0.195065,0.486749
0.172775,0.601981,0.285017
-0.00145782,-0.196743,0.512362
0.0253628,0.0445481,0.483849
0.00889488,-0.193415,0.230722
0.00299775,-0.904179,0.225542
0.0487182,0.455722,-0.0339891
0.0283238,-2.47994,0.603278
0.0144357,1.19016,-0.317137
0.0945759,-2.08359,0.805254
0.0346191,1.04577,-0.166672
-0.0116427,-0.487549,0.885927
-0.00873575,0.161904,-0.155261
-0.0171267,-0.106161,0.497093
-0.00493353,0.035092,0.213892
-0.126954,-0.0181045,0.192556
-0.658697,-0.389251,0.337226
-0.225152,0.0244745,0.143315
-0.315725,-0.0784058,1.849
-0.851699,-0.180681,-0.27496
-0.286008,-0.226771,0.599678
-0.133742,0.184657,-0.0423315
-0.0335173,-0.102782,0.0632789
-0.02642,0.0468152,0.0839434
-0.150266,-0.10291,0.350588
-0.243668,0.000864817,0.36343
-0.0969681,-0.324235,0.561868
-0.0351984,-0.472459,0.00934466
-0.0678727,0.212004,0.13836
-0.0254283,-0.155939,0.433934
-0.371155,-0.155257,-1.35082
-0.126904,-0.240103,0.853893
-0.620439,0.0860698,0.235987
-0.212868,-0.221961,-0.754508
-0.0388799,-0.397724,0.346181
0.116901,0.955766,0.0478217
0.543844,-1.03841,0.743384
-0.190987,0.669785,-0.163182
-0.021625,-0.517191,0.841488
0.168134,0.276031,-0.175791
0.151768,-0.0894309,0.598363
-0.0283681,0.173882,0.0982712
-0.00271646,-0.0961644,0.419385
0.642615,-0.00918133,0.183336
-0.115941,0.430796,0.32079
-0.0288344,-0.251169,0.382807
0.127752,0.115561,0.821017
0.00987963,-0.0215626,0.165929
0.0231905,-0.0374472,0.299154
-0.114882,0.02789,0.299907
-0.0928602,0.36554,0.262189
-0.0863006,0.0761345,0.468943
-0.0287966,-0.0626993,-1.18185
-0.0099214,0.0417339,0.22041
0.0834642,0.0068064,0.313721
-0.0545944,-0.0143417,0.260582
-0.0188931,0.275813,0.270397
0.0823117,-0.143792,0.396285
0.0457787,-0.578414,0.18568
-0.216779,0.320536,0.215336
-0.0446858,-0.320802,0.449441
-0.0262291,0.149288,0.166949
-0.00324435,-0.0610957,0.397445
0.00160911,0.0240288,0.0388987
0.181831,-0.0108062,0.129698
0.0623298,0.265985,0.319434
-0.615767,-0.422749,0.526719
-0.467598,-0.704055,-0.0875234
-0.120794,0.223947,-0.887937
-0.0430254,-0.151536,0.823132
0.132657,0.862712,0.181856
0.0474023,-0.317879,0.675945
-0.0258223,0.182932,0.120035
0.117986,-0.100269,1.28199
-0.0122919,-0.733061,-0.153232
-0.869042,0.0871091,0.0777331
0.581881,-0.258651,0.382992
-0.498651,0.285696,0.115204
-0.144722,-0.293941,0.359233
0.0332712,0.105221,0.0535193
0.0116941,-0.0201549,0.617448
-0.473047,-0.0373743,0.269294
-0.0571711,-0.125573,0.38791
-0.319108,-0.0725555,0.0647857
-0.351679,0.0844298,0.317294
-0.124976,-1.08942,0.274512
0.00629265,0.524094,-0.0790562
0.00485465,-0.231128,0.658366
0.0549554,-0.842751,0.0765728
0.0100585,0.420818,-0.021446
0.00292871,-0.113146,0.583623
-0.14604,-0.0425978,0.127497
-0.0531151,-0.0526077,0.302783
0.00270527,0.0104278,0.242687
-0.00177038,0.174726,0.214229
0.010143,-0.0745514,0.241802
-0.0153722,-0.00822522,-0.212007
-0.0260447,-0.324153,0.429817
-0.00889916,-0.264237,0.130264
-0.00378293,0.131478,0.198496
0.0194945,-1.24739,-0.343815
0.00723229,0.600761,0.036843
0.52959,-0.288773,0.638934
0.180019,0.0630032,0.0136722
0.0603783,0.0129239,0.347111
-0.0918845,0.0102657,0.27959
-0.0314158,-0.00614961,0.554314
0.0210956,-0.319299,0.393116
-0.033358,0.166868,0.807365
-0.011418,-0.0943322,0.220484
0.0331968,0.0440645,0.23081
0.0111462,-0.49552,0.572369
-0.0101798,0.25857,-0.211149
0.0886625,-0.220999,0.635587
0.0304067,0.136201,-0.0403935
0.0166331,-0.148959,0.435631
0.166421,0.687605,0.34906
0.207139,-0.29698,0.55283
0.0666392,1.04193,0.16815
0.00827932,-0.544593,0.747679
0.00512897,0.270479,-0.135663
0.00151955,0.118529,0.598763
-0.68523,-0.0701171,0.265576
-0.0268494,-0.137593,0.245479
-0.00917959,0.174854,0.114488
0.0367916,-0.101711,0.4897
-0.148782,0.0138502,0.154641
0.162902,-0.0553015,0.324215
0.0353422,0.149831,0.241882
0.0119593,-0.061571,0.363017
-0.271149,0.200007,0.220811
-0.0931764,-0.184216,0.404835
-0.0330723,0.0452878,0.131273
-0.0119449,-0.220381,0.347655
0.00434766,0.100676,0.426941
0.00150852,-0.083141,0.276106
0.0934251,0.0411219,0.22969
0.0216831,-0.107555,0.153034
-0.0913957,0.00529163,-0.864282
-0.0312506,-0.0369516,0.681899
0.0141257,0.0730176,0.142315
0.197641,-0.0409979,0.676419
0.121497,0.0472898,-0.125623
-0.508707,0.0898781,0.390369
-0.168576,0.00602637,0.273738
0.253812,-0.0591373,1.0006
0.0868076,0.0987476,0.0991666
0.015939,-0.726068,0.374979
0.0084048,-0.0879352,-0.0827169
-0.00987097,0.0463755,0.351118
0.0227305,0.183962,0.162005
0.00777177,0.438803,0.416563
0.272962,-0.181263,0.348936
0.105794,0.14997,0.160554
-0.00175942,-0.0372597,0.417652
0.0215025,-0.36734,0.214583
0.0893578,0.190555,0.0854252
0.0121839,-0.28006,0.437355
-0.00355379,0.144404,0.136586
-1.22616,0.162885,0.388771
-0.345516,0.56078,0.112178
-0.138443,-0.380565,0.355478
-1.00332,0.15321,0.0286722
-0.896424,-0.842868,0.43375
-0.307612,0.169502,-0.304893
-0.0611663,0.11233,0.411945
-0.0209846,0.0451342,0.273512
0.00332555,0.0106038,0.378053
-0.132508,-6.45e-05,0.271738
-0.286654,0.33054,0.366786
-0.0285274,-0.253501,0.414832
0.002166,0.116658,0.0832085
0.000737757,1.93019,0.404317
0.210998,-1.05776,0.463506
-0.0139162,0.598124,-0.32748
-0.0121811,-0.31553,0.80375
0.103957,0.430071,-0.0619146
0.656258,-0.190298,0.573875
0.224387,0.258013,-0.0371992
0.550478,-0.0710724,0.444193
0.166347,0.220271,0.0186474
0.0604625,-0.195362,0.590823
0.0201481,-0.277184,0.0714919
-0.393752,0.144395,-0.303777
-0.132914,-0.19303,0.526806
0.0357054,0.0665466,-0.0291351
0.0118824,-0.0315439,0.422596
0.00402784,-0.0152165,0.227625
0.271639,0.00954406,0.274504
-0.1023,0.0775684,0.258246
-0.370853,0.00963946,0.318879
-0.154779,-0.110105,0.24372
-0.224267,-0.685072,0.420283
0.167333,0.27888,-0.114986
0.0601845,-0.0911617,0.541302
-0.0439399,0.0629589,-0.593209
-0.0382257,-0.0363121,0.593077
2.32892,0.0015349,0.133134
0.773592,0.396726,0.326027
0.220256,-0.0127632,-0.0353546
0.0781276,0.293781,0.266079
0.0527135,-0.299912,-1.08644
0.0191132,-1.30646,-0.273395
-0.0684811,0.544338,-0.00293499
-0.179177,1.79977,0.555821
-0.040078,-0.962287,0.532903
-0.0137193,0.471332,-0.112814
-0.446943,-0.240586,0.632815
0.00775471,-0.017226,0.10682
0.0492592,0.0115025,0.350336
0.0154437,0.00882167,0.252964
0.00351753,0.777921,0.290002
0.00244272,-0.250766,0.445103
-0.0315904,0.127554,0.0986106
-0.255917,-0.0498611,0.40205
-0.0841482,-0.0345571,0.54308
-0.326802,-0.163627,0.20791
-0.105775,0.10256,0.212081
-0.335517,-0.11853,0.295066
-0.114817,0.000782912,0.205794
-0.0395077,-0.0342795,0.280749
0.55297,0.0641535,0.287109
0.0684854,0.365339,0.39031
-0.259866,-0.14953,0.182711
-0.115834,-0.0169901,0.101741
-0.181508,-0.0313001,0.314528
-0.082574,-0.0251066,0.0525559
-0.0207823,-0.0232131,0.330073
0.0389001,-0.00367998,-0.338709
0.470368,0.0127367,0.466829
0.120849,0.115974,0.210347
1.87824,-0.0130155,0.314876
1.42102,0.27578,0.221584
0.48503,0.125289,-0.0330479
-1.03729,0.0196604,0.181129
-0.354727,-0.825269,0.302543
-0.12125,0.353381,-0.272507
-1.25697,-0.137369,0.604857
-0.42974,-0.201258,0.0608201
-0.147738,0.0217604,-0.058468
-0.0990197,-0.0529586,0.362051
-0.00925119,-0.186979,0.217463
0.09845,0.23215,0.195329
0.0221702,-0.959489,0.425041
0.00878887,0.489074,-0.12162
-0.0250693,-0.214701,0.611368
-0.0572427,-0.0580941,0.0566275
-0.0195221,0.381994,0.327696
0.00766521,-0.225164,0.454075
-0.0152523,0.286853,0.0430836
-1.08999,-0.150309,0.321886
